Date,Value (12m Rev) (LO),Momentum (12-1) (LO),Quality (Sharpe) (LO),Low Volatility (LO),Composite (LO),CTA,LO+CTA,AvgLO+CTA,SPY_BH
2023-03-23,0.8939827260159054,1.4453029366943335,1.2006321865164198,1.4170825713370525,1.272664203303004,1.000660663013171,1.1803095944606208,1.168154850511705,2.546434085884108
2023-03-24,0.8920660222917197,1.4598570149795684,1.2007646052154628,1.4255357477378516,1.2703330606521357,0.9985006656081414,1.1779932956161305,1.168852162853091,2.563143720142709
2023-03-27,0.8819620059078072,1.4661429177305245,1.211605152109185,1.4336734120236905,1.259792793725956,0.9966864129814255,1.1712726803181426,1.1679211014039899,2.5679366584090744
2023-03-28,0.9030785070733124,1.4820483690604664,1.216520169588824,1.4351293212102263,1.2891043535840285,0.9946507394229286,1.1866669570839916,1.175814673674538,2.5621723917415338
2023-03-29,0.9070263887359613,1.498522306367144,1.2320290445048376,1.4468621351632605,1.2963156803395128,0.9953739939917334,1.1909950798115347,1.1820835210223295,2.5994132701239256
2023-03-30,0.9191175118507839,1.5092126257707232,1.2412491536660635,1.4560580497693612,1.3146999390805245,0.9938525268833633,1.2004012528417798,1.188238487401411,2.6146337526582446
2023-03-31,0.9164184006365338,1.5171412067515648,1.2508539272791153,1.4660489899695648,1.3072421787331252,0.9910269816907313,1.1949505115741863,1.1884904572821342,2.6514858538779564
2023-04-03,0.913176072405861,1.5334348413015233,1.2556288277534358,1.4738165769960414,1.3104664782731836,0.9900110922919518,1.1962289399987858,1.1906820540321204,2.6615895537337937
2023-04-04,0.9103698495496623,1.5169353252944053,1.24857082691132,1.4715135835004727,1.3019935647123158,0.9905928192676003,1.1918695183230414,1.18703521105439,2.6468229859478942
2023-04-05,0.9028470865735947,1.5090911338578075,1.2386836564929795,1.4694080838086805,1.2946130235270252,0.9892738376877873,1.1871809529916169,1.1823500600678452,2.6398932071330132
2023-04-06,0.9069347823338918,1.5123153510014167,1.241984771446081,1.4728118719692693,1.2984301245718108,0.991370442837703,1.1902875736505294,1.1854230047022787,2.6501908858998395
2023-04-10,0.9087708531060512,1.513823372373706,1.2437833783324035,1.4724122270360538,1.3008813177824214,0.9854546214660098,1.1887946686786148,1.1834592643361812,2.6529108921923763
2023-04-11,0.9130137862899146,1.5196328263559287,1.2473385206547654,1.47840500206807,1.3084894388489268,0.9849465936035179,1.1927210803564856,1.1862377696223203,2.6536233089319987
2023-04-12,0.905518473084901,1.5076059617503756,1.2503367784013057,1.4764036485367493,1.307255055970094,0.9857846859687326,1.1924519328866818,1.184361506367547,2.6428071923365395
2023-04-13,0.9159404224389049,1.5264259306715615,1.26492822501479,1.4931317825398844,1.3212270998750428,0.9918359327484857,1.2030268944920428,1.195467429321841,2.6779110253352405
2023-04-14,0.9117900643529587,1.5183713748324614,1.2596198260933973,1.48456029213293,1.3173189765994386,0.9837961369143311,1.1969911170090097,1.1883343520617162,2.671369204342339
2023-04-17,0.9223815694200688,1.5270258043366567,1.2620973805015696,1.4888201436053214,1.3233403354211106,0.9783810234860308,1.1976384855356652,1.1895287076632055,2.6809548760398942
2023-04-18,0.9223372663786318,1.5317542548742458,1.2681014907423263,1.4896661073677102,1.3266622348407424,0.9799238287896427,1.200197720862237,1.1918326577230003,2.68270334909608
2023-04-19,0.9202129500848474,1.5238709326314268,1.2639816684751795,1.4844476647651794,1.321567506643551,0.9804989691751018,1.1977140476580395,1.1895321050384318,2.6822502536883617
2023-04-20,0.9136974322140393,1.5170104104724504,1.2627326594810844,1.4833066489436049,1.319564306942945,0.9828241374202703,1.1977608782478377,1.1885399856204715,2.6676131417332387
2023-04-21,0.9115671892167629,1.5099691744465298,1.2649077390861778,1.485920154615009,1.315038753053234,0.9833684719736279,1.1955615374960273,1.1878166018900926,2.669685049531191
2023-04-24,0.9097887740103856,1.510329000044097,1.2672979957394344,1.4887768699270858,1.3171869830898537,0.9876052656372237,1.1987937764027448,1.1903957748389251,2.6724703982446414
2023-04-25,0.8941544090136958,1.48079199934896,1.2480253951305367,1.4717888899348566,1.2946015337431391,0.9871036403792889,1.1862169836744072,1.178653796261799,2.630048009268379
2023-04-26,0.8923980027285094,1.4771102767301998,1.2441096073487992,1.4654469408064823,1.2892322602334545,0.9879963753296135,1.1836942552793652,1.1768108522187157,2.618908253095978
2023-04-27,0.9092467412113968,1.4950854560730233,1.262965828509641,1.4834264740088605,1.3079492599897815,0.9876538880764473,1.1938410080885795,1.1869555177817814,2.671045564765397
2023-04-28,0.9162396164790348,1.5074178199271444,1.2676138793166816,1.489319697375741,1.3171459460758073,0.9877068402971038,1.1989032194731242,1.1913428635325543,2.6938431052684804
2023-05-01,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9849611214691933,1.1966349461393953,1.1890888940671402,2.691123303811119
2023-05-02,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9887676502415381,1.1984847756415702,1.190927058433015,2.6608773418293468
2023-05-03,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9866852452906919,1.1974751428406993,1.1899237924374206,2.642613008590374
2023-05-04,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9869506098690268,1.1976039650716441,1.1900518023076152,2.623895375108508
2023-05-05,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9865022360548544,1.1973863354345304,1.1898355450561062,2.672470398244641
2023-05-08,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9852112714550633,1.1967595620467675,1.189212724139092,2.6731828149842634
2023-05-09,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9846829642138336,1.19650286309865,1.1889576439500085,2.6614598930678417
2023-05-10,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9879797815714039,1.198105267751033,1.1905499437421023,2.6738952317238853
2023-05-11,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9849947445817794,1.1966573075362956,1.1891111144517243,2.669231954123472
2023-05-12,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9817318825124485,1.1950717040555763,1.1875355098820932,2.665734393505575
2023-05-15,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.977962421458201,1.1932362635139317,1.1857116437390969,2.6749316977107997
2023-05-16,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9785686154043137,1.19353211643562,1.1860056309944347,2.657055731964157
2023-05-17,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9807521574042011,1.1945973978940387,1.1870641947237892,2.6893096931691938
2023-05-18,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9794404292322831,1.193958301849605,1.1864291288575197,2.7152164267978445
2023-05-19,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9816170661696101,1.195019648170982,1.187483782265044,2.7112657707722287
2023-05-22,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9803318000587518,1.1943937754927094,1.186861856377592,2.712366759839356
2023-05-23,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9777325365648628,1.1931270434994066,1.1856031124725643,2.681926409276244
2023-05-24,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9751211736774107,1.1918523850156635,1.184336492062023,2.66249615421958
2023-05-25,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9738238468112539,1.1912181163067839,1.1837062230898387,2.685553630560093
2023-05-26,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9734481357889919,1.1910342827407112,1.1835235487893105,2.720333004641151
2023-05-30,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9782735211649543,1.1933958669685338,1.185870240724698,2.721369060957715
2023-05-31,0.9150485049776121,1.5054581767612392,1.26596598127357,1.4873835817691525,1.3154336563459088,0.9771958880307889,1.1928700251050477,1.185347714851687,2.7062786487596986
2023-06-01,0.9286982934261104,1.522030279755784,1.2825600235893713,1.5020564462523298,1.334780406637675,0.974678035980726,1.2021670879506245,1.1931733605413395,2.7319907889718342
2023-06-02,0.9524440407415536,1.5449604093042575,1.300569567059619,1.5254462459479257,1.359247156285381,0.9756515358656209,1.2158689286430118,1.2063327550994916,2.77149878307422
2023-06-05,0.9494815515396251,1.5369709605679536,1.2955860687130558,1.5228183248371325,1.3534502220621754,0.9755357710665251,1.212699949855211,1.203655198130199,2.7661882263199233
2023-06-06,0.9618554510325057,1.5440950027144442,1.3049374136873086,1.528209589458865,1.3655531815897204,0.9758549741748734,1.2193652688259482,1.209210098435246,2.7722109949786664
2023-06-07,0.9640774693399823,1.5355927501280762,1.291618866225161,1.5190231628642208,1.3520557348702338,0.9781494369183349,1.2132805789929806,1.2060960737022832,2.7626257329514616
2023-06-08,0.9679000613103358,1.5486166734889149,1.304470047866405,1.5293953124383326,1.364040812489822,0.9721258037580526,1.2167448892595671,1.2086377415057883,2.779335981715589
2023-06-09,0.9655283880879861,1.5488950322182087,1.3074600295502996,1.5331503088144567,1.3655105740716817,0.9733578298722564,1.218148336795673,1.2097659448416136,2.7843224892225935
2023-06-12,0.9644730534746829,1.5607451601132332,1.319699869902639,1.5388092642854592,1.3687962811599947,0.9778681066650277,1.2221648381375112,1.2152044136550144,2.8095815340270107
2023-06-13,0.9758400112022275,1.5742028210441366,1.331487379120785,1.5508362339692845,1.3821670829432393,0.9790103586734034,1.2298989623902183,1.2226149176869368,2.8281051885978874
2023-06-14,0.9839563572795741,1.5804154370207197,1.3383621246791122,1.5542443528604202,1.393072975523699,0.9769117999812502,1.2346670808831441,1.2256034593013556,2.8314726788794826
2023-06-15,0.9979872697744309,1.5989022424787418,1.3516798441031053,1.569283098601414,1.4102295466364085,0.9718364339810525,1.2412247080263166,1.231571909782493,2.866576511878183
2023-06-16,0.9959960228336199,1.593581177402847,1.3456888610448303,1.5653785645230804,1.406054182700322,0.9715412559354706,1.238868920259169,1.2291752552538324,2.856812019072609
2023-06-20,0.9682587332405311,1.5765555383785175,1.3312566833057013,1.5499009943435167,1.377798012057121,0.9707884402602251,1.2235470947707046,1.2171061562720118,2.8419905554597342
2023-06-21,0.9650373268356081,1.5748799892071825,1.3263957478702244,1.5530489472850921,1.3765570062796266,0.9650377748855139,1.2199866797970482,1.2132128976266918,2.827428822849114
2023-06-22,0.959242427335993,1.573507553484807,1.3262979492814497,1.5524785030062462,1.3735409106382208,0.971744267347462,1.2217741537883358,1.2152010851326318,2.837635145127766
2023-06-23,0.9437495236691026,1.554951637103741,1.307782010571855,1.5346709469704936,1.3515160392438925,0.9752406405952324,1.2117777845507456,1.2068283651867664,2.8161827572207434
2023-06-26,0.9529287452831762,1.5552444197474453,1.3050181283672835,1.5349187616149242,1.3533710616729784,0.9718146325100759,1.2110729353829273,1.206484459601609,2.8046763460845923
2023-06-27,0.9684940857766572,1.5716752788230777,1.321087180627696,1.542972601274396,1.3692909363829686,0.9748531507281167,1.2211351751962005,1.2161331478496984,2.835425178421676
