Date,SPY 1.0x (Baseline),Fixed 1.5x (全仓杠杆),Fixed 2.0x (全仓杠杆),Fixed 3.0x (全仓杠杆),UPRO 3x (真实ETF),SSO 2x (真实ETF),Naive Dip 2x (无风控),Anti-Blowup 2x (完整风控),Anti-Blowup 2.5x (激进风控),Kelly半凯利 2.5x,阶梯加仓法 (最推荐)
2016-05-25,1.1966735798524157,1.2864926900230351,1.367049403206389,1.4904054985138764,1.4235400022504774,1.3212196708674002,1.3781644036746756,1.1617889062659528,1.1617889062659528,1.1996943900767225,1.2926707665870545
2016-05-26,1.1970166787007301,1.2870459664148723,1.36783329796888,1.4916874431109768,1.4250449288211968,1.3226251074206226,1.378559537842965,1.1619554547894748,1.1619554547894748,1.2000380838658888,1.293041388834201
2016-05-27,1.2021630590078802,1.2953461364966425,1.3795948556370188,1.5109272524258697,1.4424575842343528,1.333464173875499,1.3844864324168065,1.1644532749020589,1.1644532749020589,1.2052017374266983,1.2986006119078923
2016-05-31,1.1998757674916394,1.2916492575170357,1.374345092577834,1.502302970402973,1.4355782521122127,1.3296501988829876,1.3818522439450438,1.1633455033411275,1.1633455033411275,1.2029063809035627,1.2961298338047509
2016-06-01,1.2023347108496043,1.2956197840273322,1.3799780703052043,1.5115391213716165,1.4435323103174342,1.3350702147189832,1.3846841174514493,1.1645375437072893,1.1645375437072893,1.2053754466496667,1.2987860336649721
2016-06-02,1.2059939880888364,1.3015345662551194,1.3883779315048181,1.5253401220076266,1.4575055580481915,1.3428987689942675,1.3888983707943772,1.1663096649350415,1.1663096649350415,1.209049203461908,1.3027388582226733
2016-06-03,1.2023917574342344,1.2957031594335753,1.3800839307147064,1.5116718276368621,1.4448221366443348,1.3344681605439204,1.3847498158788334,1.1645678169369245,1.1645678169369245,1.2054315022024527,1.2988476565281544
2016-06-06,1.208509773196298,1.3055923643911413,1.394128230650861,1.53474691612953,1.4661041418488565,1.3487198325412666,1.3917957068271707,1.167530596836221,1.167530596836221,1.2115756791726142,1.3054564596790634
2016-06-07,1.2103968168620274,1.3086503162454317,1.3984819908027653,1.5419362691099046,1.4714784182109417,1.3521324380837365,1.393968944752762,1.1684421249289887,1.1684421249289887,1.213471365105748,1.3074948820383694
2016-06-08,1.214342351200077,1.3150490336172667,1.4075992631534333,1.5570150327321426,1.4860964499158131,1.3607635703895855,1.3985128697375908,1.1703465121769174,1.1703465121769174,1.2174373073070484,1.311756927247048
2016-06-09,1.2126842107958349,1.3123555560315856,1.4037552117474859,1.5506368901929302,1.4805075900672515,1.357150440991614,1.3966032511750226,1.169547479335443,1.169547479335443,1.215769030162517,1.3099657707750174
2016-06-10,1.2011907066300003,1.2936983113226685,1.377146361347028,1.5065472960550634,1.4379430629008658,1.3320588981917958,1.3833666103888247,1.1640051465887085,1.1640051465887085,1.2042045676429958,1.2975502573961282
