Date,Naive Dip (无风控),Trend-Filtered (仅趋势),Risk-Managed (完整风控),Conservative (保守风控),Aggressive (激进风控),SPY_BH
2023-03-23,2.9693754942148427,2.6284064952521797,1.925454053536616,1.5140468797486382,2.3665704746374603,2.5464337691200702
2023-03-24,2.9908097419783144,2.648241888425817,1.929244626456847,1.5170275299967155,2.371229457768479,2.5631440144613515
2023-03-27,2.9963121881598123,2.6539362770962676,1.9303268081167464,1.5178784844832598,2.3725595643788178,2.5679365420756883
2023-03-28,2.989585866792078,2.64708488403591,1.9290268102219224,1.5168562540370318,2.3709617404113588,2.5621718669186055
2023-03-29,3.033039628444679,2.6913317031148365,1.9374383570014237,1.5234705256847878,2.3813003502669594,2.5994131473430238
2023-03-30,3.0507986656087387,2.7094537145061213,1.940841580565902,1.5261465905898013,2.3854832433313207,2.6146332170893865
2023-03-31,3.0937983175147354,2.7475203355481383,1.9490481705296847,1.5325996980556582,2.3955699413078686,2.651485310760493
2023-04-03,3.1055874845468523,2.757989982511401,1.9512762719194168,1.5343517263373463,2.3983084948213906,2.6615890085467373
2023-04-04,3.0883578437452814,2.7426887949037573,1.9480285975804628,1.5317979748259551,2.3943167868979067,2.6468226486206827
2023-04-05,3.080271344183901,2.735507388842957,1.946498392870041,1.5305947253051808,2.392436016343458,2.6398922567198637
2023-04-06,3.092286849073931,2.7461780404624703,1.948776259818561,1.5323858858574435,2.395235736573405,2.650189933377364
2023-04-10,3.0954608371975674,2.7489967752407236,1.9493763392749164,1.532857747768055,2.395973292642966,2.6529101439478806
2023-04-11,3.0962923360441135,2.749735207341141,1.9495334309904482,1.5329812740715252,2.396166373654224,2.653622765376708
2023-04-12,3.0836719091705804,2.738527340531586,1.947149552974451,1.5311067535836471,2.393236355502176,2.6428066509967696
2023-04-13,3.1246311742835435,2.7749021789267965,1.9549085315983783,1.5372078897567052,2.4027728955671037,2.6779100671347056
2023-04-14,3.1169992624790277,2.768124480211496,1.9534760723415694,1.5360815006516757,2.4010122636906597,2.6713692716574653
2023-04-17,3.1281832685225117,2.778056699730592,1.9555788339747076,1.5377349702235206,2.40359676244151,2.6809543268861384
2023-04-18,3.130223655315545,2.779868713194594,1.9559614973498742,1.5380358708282902,2.4040670929818475,2.6827030044193085
2023-04-19,3.129694975968445,2.779399207070385,1.9558623916729734,1.537957940824922,2.4039452824570042,2.6822499091044
2023-04-20,3.112615908398643,2.764231739561408,1.9526603889665326,1.5354401023972906,2.4000097094160098,2.667612595312338
2023-04-21,3.1150339232967483,2.766379114542703,1.953115462324481,1.5357979413165799,2.4005690388742935,2.669684912356158
2023-04-24,3.11828295903114,2.7692644971161653,1.95372660256437,1.5362785006794966,2.401320189723584,2.672469441158538
2023-04-25,3.068784279635841,2.725306031093529,1.9444227432292525,1.5289625747709652,2.3898848408705553,2.630047470542138
2023-04-26,3.055785985652107,2.7137625905125566,1.9419519753802836,1.5270197299934212,2.386848026655065,2.6189075118164173
2023-04-27,3.122612736949643,2.7757702463281477,1.9535501549996204,1.5361397542449307,2.401103318489346,2.671045017641416
2023-04-28,3.149171231981192,2.799337134591988,1.9585523466150485,1.5400731395123344,2.407251498947772,2.693842963145029
2023-05-01,3.1459907574276866,2.7965099715489514,1.9569327058400285,1.5396065249902964,2.4052608027633364,2.6911223429042455
2023-05-02,3.110632941464619,2.765079973008918,1.9500996790889282,1.53441542987621,2.3968623476914743,2.660876796788176
2023-05-03,3.0892809948461166,2.746099964409196,1.946083928111663,1.531255678439845,2.3919265988072897,2.6426120576201138
2023-05-04,3.0651190539463706,2.7266495424436323,1.9419487377610472,1.5280019473882995,2.386844047305841,2.62389463280741
2023-05-05,3.133118662630605,2.7845754587741616,1.9527338264515406,1.5364880810340462,2.400099971234219,2.672469441158538
2023-05-08,3.1337663704813616,2.7851928811172106,1.9528900819285817,1.5366110290133448,2.4002920244269643,2.673182267422499
2023-05-09,3.1200236147448157,2.7729787525194616,1.950320832513973,1.5345894421235824,2.397134166780128,2.6614593479073436
2023-05-10,3.1346012949400635,2.7859349356878864,1.953054576570283,1.5367404598927326,2.4004942043551587,2.6738944791810595
2023-05-11,3.1291347849307596,2.7810764737087537,1.9520327822761787,1.5359364717951778,2.399238319696089,2.6692314073709826
2023-05-12,3.1250348423918246,2.777432573869891,1.9512654881717515,1.5353327344961512,2.3982952405457114,2.6657340523046416
2023-05-15,3.1358163417508287,2.787014831036642,1.9532850721448254,1.5369218229122177,2.4007775058550025,2.674930944955669
2023-05-16,3.114860626310375,2.7683900509594643,1.9493691075265245,1.5338405873232874,2.395964404120181,2.6570551877057857
2023-05-17,3.152672114652348,2.8019957112749565,1.9564681616537793,1.5394264034265317,2.404689832735087,2.6893093471392118
2023-05-18,3.183042521853609,2.828987972960562,1.9621222924277577,1.543875296780631,2.4116393098856106,2.7152160754612535
2023-05-19,3.1784106961751792,2.8248713521340525,1.9598882009612557,1.5432013226321717,2.4088933939846044,2.7112650105746043
2023-05-22,3.1797016233796604,2.8260186875875917,1.9604454137530403,1.5433893562841892,2.409578262750341,2.7123662042513437
2023-05-23,3.1440157465730425,2.794302203878262,1.9450439216429563,1.5381929062121418,2.39064832961268,2.6819252454180846
2023-05-24,3.1212381812999253,2.774058221032111,1.9405831172316972,1.534849765577867,2.3851655667321907,2.6624954040116866
2023-05-25,3.1482681702828943,2.798081624180852,1.9456247645427136,1.5388373150544792,2.3913622420815046,2.685552670794085
2023-05-26,3.1890399544910957,2.8343183022551295,1.9531838340462757,1.5448159489777094,2.400653074376362,2.7203320377511053
2023-05-30,3.190255001301861,2.8353981976038845,1.953407087108852,1.5449925247232763,2.4009274741239413,2.721368503525715
2023-05-31,3.1725645440694685,2.819675476212947,1.950157503813675,1.5424223579963066,2.3969334199074224,2.706278094418745
2023-06-01,3.2027073100895818,2.8464654175842004,1.9557160802136138,1.5468187580312422,2.403765451430039,2.731990639034397
2023-06-02,3.2490219649564596,2.887628424578501,1.9642006190586727,1.5535293659623017,2.4141937756399834,2.771498215373891
2023-06-05,3.242795690498685,2.8820947078793164,1.9613300431388245,1.5526362325533847,2.41066555838409,2.766187045201983
2023-06-06,3.2498571295429897,2.8883706925672303,1.9643197069064735,1.5536505282871196,2.4143401461981258,2.772210631967585
2023-06-07,3.238619387310378,2.8783829410995634,1.959564986205188,1.552038809052043,2.40849613158446,2.762624552563246
2023-06-08,3.258208535280463,2.895793159036471,1.9678618382636681,1.5548551126292673,2.4297701758227532,2.7793345930693936
2023-06-09,3.26405516764183,2.900989461793683,1.970333673693229,1.555692136974422,2.4363102604061186,2.784321918895519
2023-06-12,3.2936665307781046,2.927307109013396,1.993447251962208,1.5599260879124643,2.4694634077006405,2.8095811633611296
2023-06-13,3.3153808100278885,2.94660607672036,2.0104400147337627,1.5630113429343762,2.493884194169543,2.8281039947971776
2023-06-14,3.3193289917793916,2.9501150963496547,2.01353802885819,1.5641267199838071,2.4983390254377946,2.8314718940592587
2023-06-15,3.360481138467485,2.9866898286200643,2.0458081121270593,1.577700855197661,2.54479962680001,2.8665757198674613
2023-06-16,3.3490344850243265,2.9765164034461886,2.0367406521293674,1.573939019934315,2.531797274662032,2.856811433897132
2023-06-20,3.3316593156303793,2.961073899958989,2.0227591169801267,1.5682229784762252,2.512094399080236,2.8419899733202136
2023-06-21,3.3145883881947804,2.9459017971450847,2.0091197086860824,1.5625982393620044,2.4927870012633795,2.8274280388572146
2023-06-22,3.327650548909836,2.9565359918956333,2.016993376762343,1.5665467354752287,2.502581175907494,2.837634563880387
2023-06-23,3.3023935979302075,2.9341845057749847,1.997187253348727,1.5582565426962764,2.473916517134072,2.8161819755324333
2023-06-26,3.28890085684614,2.92219617347743,1.9861692504693533,1.5561595598296822,2.458754825755033,2.804675771588333
2023-06-27,3.324958203526818,2.954233211102537,2.016253144939612,1.5612777729210647,2.4991890828277996,2.835424392791842
2023-06-28,3.3266347978473423,2.955722869113271,2.0176197312128616,1.5616415063992235,2.5010793890958936,2.83685414202243
2023-06-29,3.3397465821130212,2.967372720378587,2.0290425342016296,1.5659501051615043,2.515866230171317,2.8480354774450816
2023-06-30,3.379157838034025,3.00238971427932,2.063581236120855,1.5788855902905876,2.560399600633317,2.8816442116151664
2023-07-03,3.3830459515392284,3.005844312305071,2.066961096125417,1.5801572741469552,2.564818656242627,2.8849598779182504
2023-07-05,3.3780147273791004,3.0013740577645516,2.062442548041169,1.5785122808782084,2.559097106295708,2.880669401215686
2023-07-06,3.3515624886768056,2.977871181247355,2.03819396209324,1.5698596754538134,2.529037802393291,2.85811172732346
2023-07-07,3.343100731553107,2.970352890072266,2.0304751582503355,1.5670852560790292,2.5194601335987494,2.8508957952467906
2023-07-10,3.3523083713672297,2.9778711812473553,2.035999763750902,1.569861782162357,2.526315190778829,2.8581117273234606
2023-07-11,3.3735574235875907,2.996836149701196,2.055217462476514,1.5768602935667995,2.550160952004695,2.8763139917758593
2023-07-12,3.4007001824455116,3.020947907923926,2.080021074056333,1.5857411968178188,2.5809378419807696,2.8994560603034527
2023-07-13,3.427691586289842,3.0449252127731943,2.1045114619591168,1.6004520267807802,2.6116652503904936,2.9224690826970536
2023-07-14,3.42555675986005,3.043028779953226,2.102539361435073,1.5992522225173118,2.6092253640142204,2.920648917702354
2023-07-17,3.4374508614677644,3.053594680926778,2.1134885905254,1.6059770451165682,2.6228148592872222,2.930789895482863
2023-07-18,3.462993101118475,3.076284648079665,2.1370452467164904,1.6204114428950454,2.652048396752287,2.9525673523522653
2023-07-19,3.47069394811156,3.0831255503541706,2.144173643156386,1.6249888007859272,2.6608946541625533,2.959133137715771
2023-07-20,3.447667565131206,3.06267049705349,2.122835303811931,1.6109350171046914,2.6344140222083317,2.9395007143625174
2023-07-21,3.447667565131206,3.06267049705349,2.122835303811931,1.6109250279248317,2.6344140222083317,2.9395007143625174
2023-07-24,3.46306949936343,3.076352515020555,2.137060473053521,1.6204369238516054,2.6520672924601687,2.9526324899246617
2023-07-25,3.4725239022996908,3.084751155664738,2.1458119422985584,1.6262784737948792,2.662927764420783,2.960693366926285
2023-07-26,3.4730577290301654,3.0852253705787565,2.146306751753698,1.626583385025027,2.6635418172229954,2.9611485105925266
2023-07-27,3.450031346049811,3.064770317278076,2.124961721618105,1.6106192237510057,2.6370528820744745,2.941516087239273
2023-07-28,3.483807778931975,3.0947749747833813,2.1561673628579654,1.6339126535874593,2.6757787213831907,2.9703140634681557
2023-07-31,3.4904414529562175,3.100667874065956,2.1623258447553058,1.6382333011963797,2.6834213260811324,2.9759699711694445
2023-08-01,3.4804534635355355,3.091795231925808,2.153044516897826,1.6316471158207444,2.6719033057200843,2.967454155336713
2023-08-02,3.4320373971483282,3.048785731935968,2.108118497620364,1.5975539977770883,2.616150636196442,2.926174345423717
2023-08-03,3.4222019639715042,3.040048610259547,2.0990564203993816,1.5916841214656485,2.6049047033356016,2.917788599900645
2023-08-04,3.405073396458346,3.026298938769645,2.0881841741204408,1.58369052472261,2.5914123716418938,2.904591891601237
