entry_date,exit_date,entry_price,exit_price,position,action,entry_capital,exit_capital,pnl,return_pct,holding_days
2023-05-03,2023-05-08,393.71,398.27,1.0,HOLD 1.00x,1572130.0,1590293.0,18163.0,1.16,5
2023-05-08,2023-05-10,398.27,398.37,0.95,HOLD 0.95x,1590293.0,1590673.0,380.0,0.02,2
2023-05-10,2023-05-11,398.37,397.68,1.0,HOLD 1.00x,1590673.0,1587875.0,-2798.0,-0.18,1
2023-05-11,2023-05-15,397.68,398.53,0.95,HOLD 0.95x,1587875.0,1591073.0,3198.0,0.2,4
2023-05-15,2023-05-16,398.53,395.86,1.0,HOLD 1.00x,1591073.0,1580417.0,-10656.0,-0.67,1
2023-05-16,2023-05-17,395.86,400.67,0.95,HOLD 0.95x,1580417.0,1598618.0,18201.0,1.15,1
2023-05-17,2023-05-18,400.67,404.53,1.0,HOLD 1.00x,1598618.0,1613994.0,15376.0,0.96,1
2023-05-18,2023-05-24,404.53,396.67,0.95,HOLD 0.95x,1613994.0,1584191.0,-29803.0,-1.85,6
2023-05-24,2023-05-30,396.67,405.45,1.0,HOLD 1.00x,1584191.0,1619196.0,35005.0,2.21,6
2023-05-30,2023-06-22,405.45,422.77,0.95,HOLD 0.95x,1619196.0,1684850.0,65654.0,4.05,23
2023-06-22,2023-06-30,422.77,429.32,1.0,HOLD 1.00x,1684850.0,1710955.0,26105.0,1.55,8
2023-06-30,2023-07-10,429.32,425.82,0.95,HOLD 0.95x,1710955.0,1697656.0,-13299.0,-0.78,10
2023-07-10,2023-07-11,425.82,428.53,1.0,HOLD 1.00x,1697656.0,1708442.0,10786.0,0.64,1
2023-07-11,2023-08-03,428.53,434.71,0.95,HOLD 0.95x,1708442.0,1731837.0,23394.0,1.37,23
2023-08-03,2023-08-16,434.71,425.8,1.0,HOLD 1.00x,1731837.0,1696237.0,-35600.0,-2.06,13
2023-08-16,2023-08-30,425.8,436.81,1.2,BUY DIP 1.20x,1696237.0,1748755.0,52517.0,3.1,14
2023-08-30,2023-09-21,436.81,419.28,1.0,HOLD 1.00x,1748755.0,1678479.0,-70276.0,-4.02,22
2023-09-21,2023-09-22,419.28,418.34,1.2,BUY DIP 1.20x,1678479.0,1673850.0,-4629.0,-0.28,1
2023-09-22,2023-10-11,418.34,424.07,1.4,BUY DIP 1.40x,1673850.0,1705606.0,31756.0,1.9,19
2023-10-11,2023-10-12,424.07,421.49,1.2,BUY DIP 1.20x,1705606.0,1693026.0,-12580.0,-0.74,1
2023-10-12,2023-10-13,421.49,419.39,1.0,HOLD 1.00x,1693026.0,1684492.0,-8534.0,-0.5,1
2023-10-13,2023-10-20,419.39,409.37,1.2,BUY DIP 1.20x,1684492.0,1636110.0,-48382.0,-2.87,7
2023-10-20,2023-11-03,409.37,422.49,1.4,BUY DIP 1.40x,1636110.0,1709333.0,73224.0,4.48,14
2023-11-03,2023-11-08,422.49,424.98,1.2,BUY DIP 1.20x,1709333.0,1721314.0,11981.0,0.7,5
2023-11-08,2023-11-10,424.98,428.24,1.0,HOLD 1.00x,1721314.0,1734438.0,13123.0,0.76,2
2023-11-10,2023-11-13,428.24,427.84,1.2,BUY DIP 1.20x,1734438.0,1732350.0,-2088.0,-0.12,3
2023-11-13,2023-11-15,427.84,437.06,1.0,HOLD 1.00x,1732350.0,1769671.0,37321.0,2.15,2
2023-11-15,2023-12-21,437.06,461.3,0.95,HOLD 0.95x,1769671.0,1862782.0,93111.0,5.26,36
