entry_date,exit_date,entry_price,exit_price,position,action,entry_capital,exit_capital,pnl,return_pct,holding_days
2022-03-18,2022-03-21,421.79,421.66,0.7999999999999999,TRIM 0.80x,1464595.0,1464099.0,-496.0,-0.03,3
2022-03-21,2022-03-28,421.66,432.59,1.15,BUY DIP 1.15x,1464099.0,1507684.0,43586.0,2.98,7
2022-03-28,2022-04-07,432.59,425.82,1.0,HOLD 1.00x,1507684.0,1484005.0,-23679.0,-1.57,10
2022-04-07,2022-04-08,425.82,424.68,1.15,BUY DIP 1.15x,1484005.0,1479376.0,-4630.0,-0.31,1
2022-04-08,2022-04-11,424.68,417.42,1.0,HOLD 1.00x,1479376.0,1454024.0,-25351.0,-1.71,3
2022-04-11,2022-04-12,417.42,415.88,1.15,BUY DIP 1.15x,1454024.0,1447655.0,-6369.0,-0.44,1
2022-04-12,2022-04-13,415.88,420.64,0.75,TRIM 0.75x,1447655.0,1460068.0,12414.0,0.86,1
2022-04-13,2022-04-14,420.64,415.4,0.7999999999999999,TRIM 0.80x,1460068.0,1445502.0,-14566.0,-1.0,1
2022-04-14,2022-04-18,415.4,415.57,0.75,TRIM 0.75x,1445502.0,1445926.0,424.0,0.03,4
2022-04-18,2022-04-19,415.57,422.28,0.7999999999999999,TRIM 0.80x,1445926.0,1464578.0,18651.0,1.29,1
2022-04-19,2022-04-20,422.28,421.97,0.85,TRIM 0.85x,1464578.0,1463610.0,-967.0,-0.07,1
2022-04-20,2022-04-22,421.97,404.25,0.75,TRIM 0.75x,1463610.0,1417392.0,-46218.0,-3.16,2
2022-04-22,2022-04-25,404.25,406.6,0.7999999999999999,TRIM 0.80x,1417392.0,1423902.0,6510.0,0.46,3
2022-04-25,2022-04-27,406.6,395.93,0.95,HOLD 0.95x,1423902.0,1388405.0,-35497.0,-2.49,2
2022-04-27,2022-04-28,395.93,405.93,1.0,HOLD 1.00x,1388405.0,1423454.0,35049.0,2.52,1
2022-04-28,2022-04-29,405.93,390.93,0.95,HOLD 0.95x,1423454.0,1373438.0,-50016.0,-3.51,1
2022-04-29,2022-05-02,390.93,393.28,0.85,TRIM 0.85x,1373438.0,1380424.0,6986.0,0.51,3
2022-05-02,2022-05-04,393.28,407.12,0.95,HOLD 0.95x,1380424.0,1426524.0,46100.0,3.34,2
2022-05-04,2022-05-05,407.12,392.65,0.8999999999999999,TRIM 0.90x,1426524.0,1380871.0,-45653.0,-3.2,1
2022-05-05,2022-05-06,392.65,390.3,0.85,TRIM 0.85x,1380871.0,1373844.0,-7027.0,-0.51,1
2022-05-06,2022-05-10,390.3,378.68,0.8999999999999999,TRIM 0.90x,1373844.0,1337011.0,-36833.0,-2.68,4
2022-05-10,2022-05-16,378.68,379.63,0.95,HOLD 0.95x,1337011.0,1340179.0,3168.0,0.24,6
2022-05-16,2022-05-19,379.63,369.54,0.85,TRIM 0.85x,1340179.0,1309993.0,-30186.0,-2.25,3
2022-05-19,2022-05-20,369.54,369.7,0.95,HOLD 0.95x,1309993.0,1310517.0,524.0,0.04,1
2022-05-20,2022-05-24,369.7,373.75,0.8999999999999999,TRIM 0.90x,1310517.0,1323409.0,12892.0,0.98,4
2022-05-24,2022-05-25,373.75,377.05,0.85,TRIM 0.85x,1323409.0,1333328.0,9918.0,0.75,1
2022-05-25,2022-05-26,377.05,384.58,0.8999999999999999,TRIM 0.90x,1333328.0,1357285.0,23957.0,1.8,1
2022-05-26,2022-06-03,384.58,389.54,0.85,TRIM 0.85x,1357285.0,1372252.0,14967.0,1.1,8
2022-06-03,2022-06-07,389.54,394.48,0.7999999999999999,TRIM 0.80x,1372252.0,1386130.0,13878.0,1.01,4
2022-06-07,2022-06-08,394.48,390.19,0.85,TRIM 0.85x,1386130.0,1373299.0,-12830.0,-0.93,1
2022-06-08,2022-06-10,390.19,369.86,0.7999999999999999,TRIM 0.80x,1373299.0,1315901.0,-57398.0,-4.18,2
2022-06-10,2022-06-13,369.86,355.82,0.85,TRIM 0.85x,1315901.0,1273414.0,-42487.0,-3.23,3
2022-06-13,2022-06-17,355.82,348.65,0.8999999999999999,TRIM 0.90x,1273414.0,1250344.0,-23069.0,-1.81,4
2022-06-17,2022-06-21,348.65,357.43,0.95,HOLD 0.95x,1250344.0,1280227.0,29883.0,2.39,4
2022-06-21,2022-06-22,357.43,356.78,1.0,HOLD 1.00x,1280227.0,1277868.0,-2359.0,-0.18,1
2022-06-22,2022-06-27,356.78,370.31,0.8999999999999999,TRIM 0.90x,1277868.0,1321451.0,43583.0,3.41,5
2022-06-27,2022-06-29,370.31,362.45,0.85,TRIM 0.85x,1321451.0,1297582.0,-23869.0,-1.81,2
2022-06-29,2022-07-01,362.45,363.31,0.8999999999999999,TRIM 0.90x,1297582.0,1300336.0,2754.0,0.21,2
2022-07-01,2022-07-11,363.31,366.15,0.85,TRIM 0.85x,1300336.0,1309011.0,8675.0,0.67,10
2022-07-11,2022-07-12,366.15,362.91,0.7999999999999999,TRIM 0.80x,1309011.0,1299725.0,-9286.0,-0.71,1
2022-07-12,2022-07-18,362.91,363.98,0.85,TRIM 0.85x,1299725.0,1302991.0,3267.0,0.25,6
2022-07-18,2022-07-19,363.98,373.82,0.7999999999999999,TRIM 0.80x,1302991.0,1331136.0,28145.0,2.16,1
2022-07-19,2022-07-20,373.82,376.2,0.85,TRIM 0.85x,1331136.0,1338307.0,7171.0,0.54,1
2022-07-20,2022-07-29,376.2,392.61,0.75,TRIM 0.75x,1338307.0,1382010.0,43703.0,3.27,9
2022-07-29,2022-08-17,392.61,406.58,0.7,TRIM 0.70x,1382010.0,1416288.0,34278.0,2.48,19
2022-08-17,2022-08-18,406.58,407.76,1.0,HOLD 1.00x,1416288.0,1420277.0,3988.0,0.28,1
2022-08-18,2022-08-23,407.76,392.95,0.7,TRIM 0.70x,1420277.0,1384041.0,-36235.0,-2.55,5
2022-08-23,2022-08-26,392.95,386.24,0.75,TRIM 0.75x,1384041.0,1366440.0,-17602.0,-1.27,3
2022-08-26,2022-08-29,386.24,383.69,0.7,TRIM 0.70x,1366440.0,1360054.0,-6386.0,-0.47,3
2022-08-29,2022-08-31,383.69,376.59,0.85,TRIM 0.85x,1360054.0,1338608.0,-21446.0,-1.58,2
2022-08-31,2022-09-02,376.59,373.79,0.95,HOLD 0.95x,1338608.0,1329130.0,-9478.0,-0.71,2
2022-09-02,2022-09-08,373.79,381.54,1.0,HOLD 1.00x,1329130.0,1356652.0,27522.0,2.07,6
2022-09-08,2022-09-09,381.54,387.47,0.85,TRIM 0.85x,1356652.0,1374546.0,17894.0,1.32,1
2022-09-09,2022-09-12,387.47,391.64,0.7999999999999999,TRIM 0.80x,1374546.0,1386343.0,11798.0,0.86,3
2022-09-12,2022-09-14,391.64,376.04,0.75,TRIM 0.75x,1386343.0,1344930.0,-41414.0,-2.99,2
2022-09-14,2022-09-16,376.04,368.93,0.85,TRIM 0.85x,1344930.0,1323274.0,-21656.0,-1.61,2
2022-09-16,2022-09-19,368.93,371.79,0.95,HOLD 0.95x,1323274.0,1333003.0,9729.0,0.74,3
2022-09-19,2022-09-20,371.79,367.52,0.8999999999999999,TRIM 0.90x,1333003.0,1319212.0,-13791.0,-1.03,1
2022-09-20,2022-09-21,367.52,361.11,0.85,TRIM 0.85x,1319212.0,1299633.0,-19580.0,-1.48,1
2022-09-21,2022-09-26,361.11,348.6,0.8999999999999999,TRIM 0.90x,1299633.0,1259028.0,-40604.0,-3.12,5
2022-09-26,2022-09-30,348.6,341.78,0.95,HOLD 0.95x,1259028.0,1235622.0,-23407.0,-1.86,4
2022-09-30,2022-10-04,341.78,361.67,1.0,HOLD 1.00x,1235622.0,1307503.0,71881.0,5.82,4
2022-10-04,2022-10-05,361.67,360.83,0.8999999999999999,TRIM 0.90x,1307503.0,1304743.0,-2759.0,-0.21,1
2022-10-05,2022-10-10,360.83,344.49,0.85,TRIM 0.85x,1304743.0,1254425.0,-50318.0,-3.86,5
2022-10-10,2022-10-11,344.49,342.31,0.8999999999999999,TRIM 0.90x,1254425.0,1247257.0,-7169.0,-0.57,1
2022-10-11,2022-10-12,342.31,341.18,0.95,HOLD 0.95x,1247257.0,1243330.0,-3927.0,-0.31,1
2022-10-12,2022-10-14,341.18,342.21,0.8999999999999999,TRIM 0.90x,1243330.0,1246737.0,3407.0,0.27,2
2022-10-14,2022-11-07,342.21,363.56,0.85,TRIM 0.85x,1246737.0,1312857.0,66120.0,5.3,24
2022-11-07,2022-11-10,363.56,377.67,0.7999999999999999,TRIM 0.80x,1312857.0,1353783.0,40926.0,3.12,3
2022-11-10,2022-11-11,377.67,381.32,0.85,TRIM 0.85x,1353783.0,1364879.0,11096.0,0.82,1
2022-11-11,2022-11-14,381.32,378.08,0.75,TRIM 0.75x,1364879.0,1356151.0,-8728.0,-0.64,3
2022-11-14,2022-11-15,378.08,381.3,0.7,TRIM 0.70x,1356151.0,1364227.0,8076.0,0.6,1
2022-11-15,2022-11-16,381.3,378.39,0.75,TRIM 0.75x,1364227.0,1356401.0,-7826.0,-0.57,1
2022-11-16,2022-11-17,378.39,377.24,0.7,TRIM 0.70x,1356401.0,1353476.0,-2926.0,-0.22,1
2022-11-17,2022-11-22,377.24,382.65,0.75,TRIM 0.75x,1353476.0,1368030.0,14554.0,1.08,5
2022-11-22,2022-12-01,382.65,389.81,0.7,TRIM 0.70x,1368030.0,1385950.0,17921.0,1.31,9
2022-12-01,2022-12-06,389.81,376.84,1.0,HOLD 1.00x,1385950.0,1339731.0,-46219.0,-3.33,5
2022-12-06,2022-12-07,376.84,376.2,0.7,TRIM 0.70x,1339731.0,1338116.0,-1616.0,-0.12,1
2022-12-07,2022-12-09,376.2,376.32,0.75,TRIM 0.75x,1338116.0,1338417.0,301.0,0.02,2
2022-12-09,2022-12-12,376.32,381.74,0.7,TRIM 0.70x,1338417.0,1351904.0,13487.0,1.01,3
2022-12-12,2022-12-13,381.74,384.63,0.75,TRIM 0.75x,1351904.0,1359559.0,7655.0,0.57,1
2022-12-13,2022-12-14,384.63,382.17,0.7,TRIM 0.70x,1359559.0,1353352.0,-6207.0,-0.46,1
2022-12-14,2022-12-15,382.17,372.83,1.0,HOLD 1.00x,1353352.0,1320128.0,-33224.0,-2.45,1
2022-12-15,2022-12-16,372.83,368.42,0.7,TRIM 0.70x,1320128.0,1309179.0,-10949.0,-0.83,1
2022-12-16,2022-12-21,368.42,371.27,0.7999999999999999,TRIM 0.80x,1309179.0,1317253.0,8074.0,0.62,5
2022-12-21,2022-12-22,371.27,365.97,0.8999999999999999,TRIM 0.90x,1317253.0,1300301.0,-16952.0,-1.29,1
2022-12-22,2022-12-23,365.97,368.08,0.7999999999999999,TRIM 0.80x,1300301.0,1306265.0,5964.0,0.46,1
2022-12-23,2022-12-27,368.08,366.63,0.85,TRIM 0.85x,1306265.0,1301848.0,-4418.0,-0.34,4
2022-12-27,2022-12-29,366.63,368.59,0.75,TRIM 0.75x,1301848.0,1307085.0,5238.0,0.4,2
2022-12-29,2022-12-30,368.59,367.62,0.85,TRIM 0.85x,1307085.0,1304120.0,-2965.0,-0.23,1
2022-12-30,2023-01-04,367.62,368.9,0.75,TRIM 0.75x,1304120.0,1307510.0,3390.0,0.26,5
2023-01-04,2023-01-09,368.9,372.84,0.7999999999999999,TRIM 0.80x,1307510.0,1318721.0,11212.0,0.86,5
2023-01-09,2023-01-12,372.84,381.58,0.75,TRIM 0.75x,1318721.0,1341786.0,23064.0,1.75,3
2023-01-12,2023-01-19,381.58,373.59,1.0,HOLD 1.00x,1341786.0,1313565.0,-28221.0,-2.1,7
2023-01-19,2023-01-23,373.59,385.11,0.75,TRIM 0.75x,1313565.0,1343803.0,30238.0,2.3,4
2023-01-23,2023-02-22,385.11,383.1,1.0,HOLD 1.00x,1343803.0,1336672.0,-7131.0,-0.53,30
2023-02-22,2023-02-24,383.1,381.03,1.3,BUY DIP 1.30x,1336672.0,1327165.0,-9507.0,-0.71,2
2023-02-24,2023-02-28,381.03,380.91,1.45,BUY DIP 1.45x,1327165.0,1326511.0,-653.0,-0.05,4
2023-02-28,2023-03-01,380.91,379.45,1.3,BUY DIP 1.30x,1326511.0,1319837.0,-6674.0,-0.5,1
2023-03-01,2023-03-03,379.45,388.53,1.45,BUY DIP 1.45x,1319837.0,1365637.0,45800.0,3.47,2
2023-03-03,2023-03-07,388.53,382.84,1.15,BUY DIP 1.15x,1365637.0,1342572.0,-23065.0,-1.69,4
2023-03-07,2023-03-08,382.84,383.47,1.0,HOLD 1.00x,1342572.0,1344642.0,2070.0,0.15,1
2023-03-08,2023-03-10,383.47,370.96,1.3,BUY DIP 1.30x,1344642.0,1287715.0,-56927.0,-4.23,2
2023-03-10,2023-03-13,370.96,370.43,1.45,BUY DIP 1.45x,1287715.0,1284841.0,-2874.0,-0.22,3
2023-03-13,2023-03-14,370.43,376.56,0.8999999999999999,TRIM 0.90x,1284841.0,1303937.0,19095.0,1.49,1
2023-03-14,2023-03-15,376.56,374.2,0.95,HOLD 0.95x,1303937.0,1296111.0,-7826.0,-0.6,1
2023-03-15,2023-03-16,374.2,380.77,1.15,BUY DIP 1.15x,1296111.0,1322124.0,26013.0,2.01,1
2023-03-16,2023-03-17,380.77,376.31,0.7999999999999999,TRIM 0.80x,1322124.0,1309619.0,-12505.0,-0.95,1
2023-03-17,2023-03-20,376.31,379.93,1.15,BUY DIP 1.15x,1309619.0,1324041.0,14422.0,1.1,3
2023-03-20,2023-03-21,379.93,384.92,1.3,BUY DIP 1.30x,1324041.0,1346582.0,22540.0,1.7,1
2023-03-21,2023-03-31,384.92,395.03,1.15,BUY DIP 1.15x,1346582.0,1387188.0,40606.0,3.02,10
2023-03-31,2023-04-27,395.03,397.95,1.0,HOLD 1.00x,1387188.0,1397357.0,10170.0,0.73,27
2023-04-27,2023-04-28,397.95,401.35,1.15,BUY DIP 1.15x,1397357.0,1411010.0,13652.0,0.98,1
2023-04-28,2023-05-05,401.35,398.16,1.0,HOLD 1.00x,1411010.0,1399752.0,-11258.0,-0.8,7
2023-05-05,2023-05-08,398.16,398.27,1.15,BUY DIP 1.15x,1399752.0,1400118.0,366.0,0.03,3
2023-05-08,2023-08-10,398.27,431.87,1.0,HOLD 1.00x,1400118.0,1518190.0,118071.0,8.43,94
2023-08-10,2023-08-15,431.87,428.95,1.15,BUY DIP 1.15x,1518190.0,1506281.0,-11908.0,-0.78,5
2023-08-15,2023-08-16,428.95,425.8,1.0,HOLD 1.00x,1506281.0,1495026.0,-11255.0,-0.75,1
2023-08-16,2023-08-18,425.8,422.76,1.45,BUY DIP 1.45x,1495026.0,1479473.0,-15553.0,-1.04,2
2023-08-18,2023-08-22,422.76,424.36,1.6,BUY DIP 1.60x,1479473.0,1488329.0,8856.0,0.6,4
2023-08-22,2023-08-24,424.36,423.14,1.45,BUY DIP 1.45x,1488329.0,1481840.0,-6489.0,-0.44,2
2023-08-24,2023-08-25,423.14,426.12,1.15,BUY DIP 1.15x,1481840.0,1493786.0,11946.0,0.81,1
2023-08-25,2023-08-28,426.12,428.82,1.3,BUY DIP 1.30x,1493786.0,1506033.0,12246.0,0.82,3
2023-08-28,2023-08-30,428.82,436.81,1.15,BUY DIP 1.15x,1506033.0,1538251.0,32218.0,2.14,2
2023-08-30,2023-09-21,436.81,419.28,1.0,HOLD 1.00x,1538251.0,1476323.0,-61927.0,-4.03,22
2023-09-21,2023-09-25,419.28,420.1,1.45,BUY DIP 1.45x,1476323.0,1480416.0,4092.0,0.28,4
2023-09-25,2023-09-26,420.1,413.93,1.6,BUY DIP 1.60x,1480416.0,1445552.0,-34864.0,-2.35,1
2023-09-26,2023-10-02,413.93,415.32,1.45,BUY DIP 1.45x,1445552.0,1452512.0,6959.0,0.48,6
2023-10-02,2023-10-03,415.32,409.76,1.6,BUY DIP 1.60x,1452512.0,1421338.0,-31174.0,-2.15,1
2023-10-03,2023-10-04,409.76,412.74,1.45,BUY DIP 1.45x,1421338.0,1436217.0,14879.0,1.05,1
2023-10-04,2023-10-05,412.74,412.59,1.75,BUY DIP 1.75x,1436217.0,1435205.0,-1012.0,-0.07,1
2023-10-05,2023-10-06,412.59,417.48,1.6,BUY DIP 1.60x,1435205.0,1462403.0,27198.0,1.9,1
2023-10-06,2023-10-09,417.48,420.16,1.45,BUY DIP 1.45x,1462403.0,1475912.0,13509.0,0.92,3
2023-10-09,2023-10-10,420.16,422.34,1.3,BUY DIP 1.30x,1475912.0,1485832.0,9920.0,0.67,1
2023-10-10,2023-10-12,422.34,421.49,1.15,BUY DIP 1.15x,1485832.0,1482298.0,-3534.0,-0.24,2
2023-10-12,2023-10-13,421.49,419.39,1.0,HOLD 1.00x,1482298.0,1474849.0,-7449.0,-0.5,1
2023-10-13,2023-10-23,419.39,408.66,1.15,BUY DIP 1.15x,1474849.0,1431409.0,-43440.0,-2.95,10
2023-10-23,2023-10-25,408.66,405.83,1.3,BUY DIP 1.30x,1431409.0,1418406.0,-13003.0,-0.91,2
2023-10-25,2023-10-26,405.83,400.97,1.15,BUY DIP 1.15x,1418406.0,1398748.0,-19658.0,-1.39,1
2023-10-26,2023-10-27,400.97,399.15,0.85,TRIM 0.85x,1398748.0,1393338.0,-5410.0,-0.39,1
2023-10-27,2023-11-01,399.15,410.8,0.8999999999999999,TRIM 0.90x,1393338.0,1429841.0,36504.0,2.62,5
2023-11-01,2023-11-02,410.8,418.67,0.7999999999999999,TRIM 0.80x,1429841.0,1451611.0,21769.0,1.52,1
2023-11-02,2023-11-08,418.67,424.98,1.15,BUY DIP 1.15x,1451611.0,1476711.0,25101.0,1.73,6
2023-11-08,2023-11-10,424.98,428.24,1.0,HOLD 1.00x,1476711.0,1487992.0,11281.0,0.76,2
2023-11-10,2023-11-13,428.24,427.84,1.15,BUY DIP 1.15x,1487992.0,1486294.0,-1698.0,-0.11,3
2023-11-13,2024-04-15,427.84,493.81,1.0,HOLD 1.00x,1486294.0,1715409.0,229115.0,15.42,154
2024-04-15,2024-04-16,493.81,492.91,1.15,BUY DIP 1.15x,1715409.0,1711657.0,-3752.0,-0.22,1
2024-04-16,2024-04-18,492.91,488.98,1.45,BUY DIP 1.45x,1711657.0,1691829.0,-19828.0,-1.16,2
2024-04-18,2024-04-23,488.98,494.98,1.6,BUY DIP 1.60x,1691829.0,1724845.0,33016.0,1.95,5
2024-04-23,2024-04-24,494.98,494.75,1.45,BUY DIP 1.45x,1724845.0,1723502.0,-1342.0,-0.08,1
2024-04-24,2024-04-26,494.75,497.54,1.15,BUY DIP 1.15x,1723502.0,1734590.0,11088.0,0.64,2
2024-04-26,2024-04-29,497.54,499.3,1.3,BUY DIP 1.30x,1734590.0,1742419.0,7829.0,0.45,3
2024-04-29,2024-05-01,499.3,489.8,1.0,HOLD 1.00x,1742419.0,1709172.0,-33247.0,-1.91,2
2024-05-01,2024-05-02,489.8,494.38,1.15,BUY DIP 1.15x,1709172.0,1727479.0,18307.0,1.07,1
2024-05-02,2024-05-03,494.38,500.51,1.3,BUY DIP 1.30x,1727479.0,1755236.0,27757.0,1.61,1
2024-05-03,2024-05-06,500.51,505.67,1.15,BUY DIP 1.15x,1755236.0,1776002.0,20765.0,1.18,3
2024-05-06,2024-07-25,505.67,528.75,1.0,HOLD 1.00x,1776002.0,1856893.0,80892.0,4.55,80
2024-07-25,2024-07-29,528.75,534.99,1.3,BUY DIP 1.30x,1856893.0,1885284.0,28391.0,1.53,4
2024-07-29,2024-07-31,534.99,540.93,1.15,BUY DIP 1.15x,1885284.0,1909163.0,23880.0,1.27,2
2024-07-31,2024-08-01,540.93,533.27,1.45,BUY DIP 1.45x,1909163.0,1869709.0,-39454.0,-2.07,1
2024-08-01,2024-08-02,533.27,523.34,1.0,HOLD 1.00x,1869709.0,1834816.0,-34894.0,-1.87,1
2024-08-02,2024-08-05,523.34,508.1,1.15,BUY DIP 1.15x,1834816.0,1773204.0,-61612.0,-3.36,3
2024-08-05,2024-08-06,508.1,512.79,1.45,BUY DIP 1.45x,1773204.0,1796720.0,23516.0,1.33,1
2024-08-06,2024-08-07,512.79,509.36,1.8,BUY DIP 1.80x,1796720.0,1775077.0,-21643.0,-1.2,1
2024-08-07,2024-08-09,509.36,523.43,1.75,BUY DIP 1.75x,1775077.0,1860806.0,85729.0,4.83,2
2024-08-09,2024-08-16,523.43,544.37,1.15,BUY DIP 1.15x,1860806.0,1946476.0,85670.0,4.6,7
2024-08-16,2024-09-09,544.37,536.61,1.0,HOLD 1.00x,1946476.0,1918562.0,-27914.0,-1.43,24
2024-09-09,2024-09-10,536.61,538.95,1.3,BUY DIP 1.30x,1918562.0,1929339.0,10777.0,0.56,1
2024-09-10,2024-09-11,538.95,544.48,1.15,BUY DIP 1.15x,1929339.0,1952013.0,22674.0,1.18,1
2024-09-11,2024-11-01,544.48,562.52,1.0,HOLD 1.00x,1952013.0,2016605.0,64592.0,3.31,51
2024-11-01,2024-11-04,562.52,561.31,1.15,BUY DIP 1.15x,2016605.0,2011519.0,-5086.0,-0.25,3
2024-11-04,2024-11-06,561.31,582.22,1.3,BUY DIP 1.30x,2011519.0,2108994.0,97475.0,4.85,2
2024-11-06,2024-12-19,582.22,577.35,1.0,HOLD 1.00x,2108994.0,2091084.0,-17910.0,-0.85,43
2024-12-19,2024-12-23,577.35,587.79,1.45,BUY DIP 1.45x,2091084.0,2145782.0,54698.0,2.62,4
2024-12-23,2024-12-24,587.79,594.32,1.15,BUY DIP 1.15x,2145782.0,2173113.0,27330.0,1.27,1
2024-12-24,2024-12-31,594.32,579.28,1.0,HOLD 1.00x,2173113.0,2118012.0,-55101.0,-2.54,7
2024-12-31,2025-01-02,579.28,577.85,1.15,BUY DIP 1.15x,2118012.0,2111932.0,-6080.0,-0.29,2
2025-01-02,2025-01-03,577.85,585.08,1.3,BUY DIP 1.30x,2111932.0,2146164.0,34232.0,1.62,1
2025-01-03,2025-01-06,585.08,588.45,1.45,BUY DIP 1.45x,2146164.0,2163799.0,17635.0,0.82,3
2025-01-06,2025-01-13,588.45,574.64,1.0,HOLD 1.00x,2163799.0,2112836.0,-50963.0,-2.36,7
2025-01-13,2025-01-15,574.64,585.9,1.3,BUY DIP 1.30x,2112836.0,2166569.0,53733.0,2.54,2
2025-01-15,2025-01-16,585.9,584.77,1.15,BUY DIP 1.15x,2166569.0,2161680.0,-4889.0,-0.23,1
2025-01-16,2025-02-25,584.77,587.34,1.0,HOLD 1.00x,2161680.0,2171082.0,9402.0,0.43,40
2025-02-25,2025-02-26,587.34,587.64,1.15,BUY DIP 1.15x,2171082.0,2172244.0,1162.0,0.05,1
2025-02-26,2025-02-28,587.64,587.28,1.3,BUY DIP 1.30x,2172244.0,2170226.0,-2019.0,-0.09,2
2025-02-28,2025-03-03,587.28,576.99,1.45,BUY DIP 1.45x,2170226.0,2114903.0,-55322.0,-2.55,3
