date,action,reason,position,regime,close
2020-10-06,CIRCUIT_BREAKER,组合回撤 -15.4% 超过限制 15%,0.3,回调,311.32220458984375
2020-10-15,DIP_BUY,"Dip Score=2, Regime=正常上涨, Pos=1.10x",1.098537605211532,正常上涨,323.006103515625
2020-10-19,CIRCUIT_BREAKER,组合回撤 -15.3% 超过限制 15%,0.3,回调,317.90313720703125
2020-10-20,CIRCUIT_BREAKER,组合回撤 -15.2% 超过限制 15%,0.3,回调,319.1765441894531
2020-10-21,CIRCUIT_BREAKER,组合回撤 -15.2% 超过限制 15%,0.3,回调,318.57244873046875
2020-10-22,CIRCUIT_BREAKER,组合回撤 -15.1% 超过限制 15%,0.3,回调,320.3199157714844
2020-10-23,CIRCUIT_BREAKER,组合回撤 -15.0% 超过限制 15%,0.3,强势上涨,321.4073486328125
2020-10-26,CIRCUIT_BREAKER,组合回撤 -15.5% 超过限制 15%,0.3,回调,315.4678955078125
2020-10-27,CIRCUIT_BREAKER,组合回撤 -15.6% 超过限制 15%,0.3,回调,314.3802795410156
2020-10-28,CIRCUIT_BREAKER,组合回撤 -16.4% 超过限制 15%,0.3,恐慌,303.6351013183594
2020-10-29,CIRCUIT_BREAKER,组合回撤 -16.2% 超过限制 15%,0.3,回调,306.7210388183594
2020-10-30,CIRCUIT_BREAKER,组合回撤 -16.4% 超过限制 15%,0.3,回调,303.5234680175781
2020-11-02,CIRCUIT_BREAKER,组合回撤 -16.2% 超过限制 15%,0.3,回调,306.92559814453125
2020-11-03,CIRCUIT_BREAKER,组合回撤 -15.7% 超过限制 15%,0.3,回调,312.3446044921875
2020-11-04,CIRCUIT_BREAKER,组合回撤 -15.1% 超过限制 15%,0.3,回调,319.3251647949219
2020-11-17,REGIME_CHANGE,正常上涨 → 强势上涨,0.6990415410027098,强势上涨,335.2013854980469
2020-12-11,DIP_BUY,"Dip Score=1, Regime=强势上涨, Pos=1.10x",1.0951276823186564,强势上涨,340.48101806640625
2021-01-29,REGIME_CHANGE,强势上涨 → 回调,1.2254311165774636,回调,345.45159912109375
2021-02-01,REGIME_CHANGE,回调 → 强势上涨,1.0706144916964577,强势上涨,351.2017822265625
2021-02-26,REGIME_CHANGE,强势上涨 → 回调,1.1521519448974038,回调,355.0570983886719
2021-03-01,REGIME_CHANGE,回调 → 强势上涨,0.8534437409698181,强势上涨,363.66363525390625
2021-03-04,REGIME_CHANGE,强势上涨 → 回调,1.3773292472270198,回调,351.64056396484375
2021-03-05,REGIME_CHANGE,回调 → 强势上涨,0.8717933181229894,强势上涨,358.1095275878906
2021-05-12,REGIME_CHANGE,强势上涨 → 回调,1.3655022285391596,回调,379.68011474609375
2021-05-13,REGIME_CHANGE,回调 → 强势上涨,1.0868307406502904,强势上涨,384.2409973144531
2021-09-20,REGIME_CHANGE,强势上涨 → 回调,1.5,回调,409.1295166015625
2021-09-23,REGIME_CHANGE,回调 → 正常上涨,1.3586044521126486,正常上涨,417.744873046875
2021-09-28,REGIME_CHANGE,正常上涨 → 回调,1.2910798774855325,回调,408.8277893066406
2021-10-07,REGIME_CHANGE,回调 → 震荡,0.8386535795704214,震荡,413.484375
2021-10-08,REGIME_CHANGE,震荡 → 回调,1.0786786745405648,回调,412.7302551269531
2021-10-14,REGIME_CHANGE,回调 → 正常上涨,0.9331134679396342,正常上涨,417.1039733886719
2021-10-29,REGIME_CHANGE,正常上涨 → 强势上涨,1.379184358416899,强势上涨,432.8926696777344
2021-11-30,REGIME_CHANGE,强势上涨 → 回调,1.2811370971099496,回调,429.4143981933594
2021-12-02,REGIME_CHANGE,回调 → 强势上涨,1.1670174730474319,强势上涨,431.1488037109375
2021-12-03,REGIME_CHANGE,强势上涨 → 回调,1.2493603368395694,回调,427.397216796875
2021-12-06,REGIME_CHANGE,回调 → 强势上涨,1.0799947719841034,强势上涨,432.45904541015625
2021-12-20,REGIME_CHANGE,强势上涨 → 回调,1.127119831959554,回调,430.3744812011719
2021-12-21,REGIME_CHANGE,回调 → 强势上涨,0.7501737425246409,强势上涨,438.0174560546875
2022-01-18,REGIME_CHANGE,强势上涨 → 回调,1.3104417893951104,回调,431.80279541015625
2022-01-20,TRAILING_STOP,尾随止损触发: -6.5% (阈值: 6%),0.6,回调,422.5895080566406
2022-01-28,DIP_BUY,"Dip Score=4, Regime=回调, Pos=1.29x",1.2894284335048845,回调,418.0491638183594
2022-01-28,REGIME_CHANGE,震荡 → 回调,1.2894284335048845,回调,418.0491638183594
2022-02-11,REGIME_CHANGE,回调 → 震荡,0.9334066429269956,震荡,416.6396484375
2022-02-15,REGIME_CHANGE,震荡 → 回调,1.1606471484723964,回调,421.9746398925781
2022-02-17,REGIME_CHANGE,回调 → 震荡,0.9307184722359895,震荡,413.423583984375
2022-02-18,TIME_STOP,"15天未恢复, P&L=-1.7%",0.9,震荡,410.7465515136719
2022-02-22,DIP_BUY,"Dip Score=7, Regime=调整, Pos=0.92x",0.9162696061236636,调整,406.338623046875
2022-02-22,REGIME_CHANGE,震荡 → 调整,0.8246426455112973,调整,406.338623046875
2022-02-25,REGIME_CHANGE,调整 → 震荡,0.926104749349522,震荡,414.0762023925781
2022-03-07,REGIME_CHANGE,震荡 → 调整,0.8174183162251377,调整,396.7469787597656
2022-03-15,TIME_STOP,"15天未恢复, P&L=-0.8%",0.8,调整,403.1224670410156
2022-03-16,DIP_BUY,"Dip Score=3, Regime=震荡, Pos=0.97x",0.9688456702013194,震荡,412.06146240234375
2022-03-16,REGIME_CHANGE,调整 → 震荡,0.9204033866912534,震荡,412.06146240234375
2022-03-18,REGIME_CHANGE,震荡 → 回调,1.0916565069482642,回调,421.7864074707031
2022-03-25,REGIME_CHANGE,回调 → 正常上涨,0.6187350133294095,正常上涨,429.5385437011719
2022-04-06,REGIME_CHANGE,正常上涨 → 回调,1.058749297883613,回调,423.6840515136719
2022-04-07,REGIME_CHANGE,回调 → 正常上涨,0.805693894262381,正常上涨,425.81903076171875
2022-04-08,REGIME_CHANGE,正常上涨 → 回调,1.0647237334440667,回调,424.6803894042969
2022-04-11,REGIME_CHANGE,回调 → 震荡,0.8849186507870146,震荡,417.421630859375
2022-04-22,TRAILING_STOP,尾随止损触发: -7.7% (阈值: 6%),0.54,震荡,404.25152587890625
2022-05-02,DIP_BUY,"Dip Score=6, Regime=调整, Pos=0.89x",0.8878906698953177,调整,393.2826232910156
2022-05-03,REGIME_CHANGE,调整 → 震荡,0.9243870276586923,震荡,395.0855407714844
2022-05-05,REGIME_CHANGE,震荡 → 调整,0.7643739205635331,调整,392.64691162109375
2022-05-09,TRAILING_STOP,尾随止损触发: -7.2% (阈值: 5%),0.48,调整,377.8067932128906
2022-05-11,CIRCUIT_BREAKER,组合回撤 -15.4% 超过限制 15%,0.3,调整,372.66400146484375
2022-05-12,CIRCUIT_BREAKER,组合回撤 -15.4% 超过限制 15%,0.3,调整,372.27490234375
2022-05-18,CIRCUIT_BREAKER,组合回撤 -15.9% 超过限制 15%,0.3,调整,371.8194580078125
2022-05-19,CIRCUIT_BREAKER,组合回撤 -16.1% 超过限制 15%,0.3,下行趋势,369.542236328125
2022-05-20,CIRCUIT_BREAKER,组合回撤 -16.1% 超过限制 15%,0.3,下行趋势,369.7035827636719
2022-05-23,CIRCUIT_BREAKER,组合回撤 -15.6% 超过限制 15%,0.3,下行趋势,376.6207580566406
2022-05-24,CIRCUIT_BREAKER,组合回撤 -15.8% 超过限制 15%,0.3,下行趋势,373.74566650390625
2022-05-25,CIRCUIT_BREAKER,组合回撤 -15.6% 超过限制 15%,0.3,下行趋势,377.04766845703125
2022-05-26,CIRCUIT_BREAKER,组合回撤 -15.1% 超过限制 15%,0.3,下行趋势,384.5816955566406
2022-06-09,CIRCUIT_BREAKER,组合回撤 -15.4% 超过限制 15%,0.3,下行趋势,380.9095458984375
2022-06-10,CIRCUIT_BREAKER,组合回撤 -16.1% 超过限制 15%,0.3,下行趋势,369.86480712890625
2022-06-13,CIRCUIT_BREAKER,组合回撤 -17.1% 超过限制 15%,0.3,熊市,355.8217468261719
2022-06-14,CIRCUIT_BREAKER,组合回撤 -17.1% 超过限制 15%,0.3,熊市,354.7495422363281
