Ticker,FiscalPeriod,PeriodEndDate,ReportDate,Hour,ReactionDate,EPS_Actual,EPS_Estimate,SurprisePct,Open,High,Low,Close,PrevClose,GapPct,IntradayPct,DayChange,SurpriseClass,ReactionClass,ExpectationLevel,ExpectationComment,SignalScore
CMCSA,2025 Q2,2025-06-30,2025-07-25,amc,2025-07-28,1.25,1.2156,0.028298999999999998,33.67,33.75,33.305,33.53,33.68,-0.0002969121140141927,-0.004158004158004175,-0.004453681710213734,Inline,Neutral,Expectation High,业绩已被Price In，预期过高,0.0132
CMCSA,2025 Q1,2025-03-31,2025-04-25,amc,2025-04-28,1.09,1.0129,0.07611799999999999,33.9,34.235,33.62,33.77,33.9,0.0,-0.0038348082595868866,-0.0038348082595868866,Beat,Neutral,Expectation High,业绩已被Price In，预期过高,0.0373
COP,2025 Q4,2025-12-31,2026-01-25,amc,2026-01-26,1.02,1.1226,-0.091395,99.55,99.6924,97.77,98.45,98.35,0.012201321809862765,-0.011049723756906021,0.001016776817488648,Miss,Neutral,Expectation Low,市场已充分消化利空，或有反弹,-0.0442
COP,2025 Q3,2025-09-30,2025-10-25,amc,2025-10-27,1.61,1.4446,0.114495,88.7,89.39,88.31,88.69,88.03,0.00761104169033286,-0.00011273957158968564,0.007497444053163656,Strong Beat,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0595
COP,2025 Q2,2025-06-30,2025-07-25,amc,2025-07-28,1.42,1.3933,0.019163,95.69,97.32,95.69,97.02,94.95,0.007793575566087361,0.013899049012435974,0.021800947867298505,Inline,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0147
COP,2025 Q1,2025-03-31,2025-04-25,amc,2025-04-28,2.09,2.0777,0.00592,91.62,93.34,91.62,92.93,91.72,-0.0010902747492367458,0.01429818816852218,0.01319232446576546,Inline,Neutral,Expectation High,业绩已被Price In，预期过高,0.0055
COST,2026 Q1,2025-12-31,2026-01-25,amc,2026-01-26,4.5,4.3571,0.032797,986.43,993.0,976.35,977.67,983.25,0.0032341723874904143,-0.008880508500349738,-0.005675057208238028,Inline,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0156
COST,2025 Q4,2025-09-30,2025-10-25,amc,2025-10-27,5.87,5.9183,-0.008161,930.21,933.2,925.1201,929.85,932.14,-0.002070504430664868,-0.00038700938497760037,-0.002456712510996163,Inline,Neutral,Expectation Reasonable,市场预期与业绩匹配,-0.0048
COST,2025 Q3,2025-06-30,2025-07-25,amc,2025-07-28,4.28,4.3223,-0.009786,935.5,940.241,930.89,933.99,935.48,2.137939881128598e-05,-0.0016141101015499635,-0.001592765211442264,Inline,Neutral,Expectation Low,市场已充分消化利空，或有反弹,-0.0052
COST,2025 Q2,2025-03-31,2025-04-25,amc,2025-04-28,4.02,4.1892,-0.040389999999999995,978.5,985.3,968.7752,978.54,977.16,0.00137132097097715,4.0878896269763536e-05,0.0014122559253346386,Inline,Neutral,Expectation Low,市场已充分消化利空，或有反弹,-0.0198
CRM,2026 Q3,2025-12-31,2026-01-25,amc,2026-01-26,3.25,2.8867,0.125853,229.43,230.949,227.585,229.4,228.05,0.006051304538478384,-0.00013075883711808017,0.005919754439815805,Strong Beat,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0647
