date,total_value,daily_pnl,ES_position,GC_position,ZN_position
2007-05-03,2287199.0237803226,3556.46303159477,1,0,0
2007-05-04,2287197.792996627,-1.2307836958894496,0,0,0
2007-05-07,2287197.792996627,0.0,0,0,0
2007-05-08,2287197.792996627,0.0,0,0,0
2007-05-09,2287197.792996627,0.0,0,0,0
2007-05-10,2287197.792996627,0.0,0,0,0
2007-05-11,2287197.792996627,0.0,0,0,0
2007-05-14,2287197.792996627,0.0,0,0,0
2007-05-15,2287197.792996627,0.0,0,0,0
2007-05-16,2287197.792996627,0.0,0,0,0
2007-05-17,2287197.792996627,0.0,0,0,0
2007-05-18,2287197.792996627,0.0,0,0,0
2007-05-21,2287197.792996627,0.0,0,0,0
2007-05-22,2287197.792996627,0.0,0,0,0
2007-05-23,2287197.792996627,0.0,0,0,0
2007-05-24,2287197.792996627,0.0,0,0,0
2007-05-25,2287197.792996627,0.0,0,0,0
2007-05-28,2292677.4446760076,5479.651679380642,0,1,0
2007-05-29,2292677.3989576926,-0.04571831511080774,0,0,0
2007-05-30,2292677.3989576926,0.0,0,0,0
2007-05-31,2301894.878779594,9217.479821901115,0,1,0
2007-06-01,2301894.866398174,-0.012381419895354214,0,0,0
2007-06-04,2301894.866398174,0.0,0,0,0
2007-06-05,2301894.866398174,0.0,0,0,0
2007-06-06,2301894.866398174,0.0,0,0,0
2007-06-07,2301894.866398174,0.0,0,0,0
2007-06-08,2301894.866398174,0.0,0,0,0
2007-06-11,2301894.866398174,0.0,0,0,0
2007-06-12,2301894.866398174,0.0,0,0,0
2007-06-13,2301894.866398174,0.0,0,0,0
2007-06-14,2301894.866398174,0.0,0,0,0
2007-06-15,2301894.866398174,0.0,0,0,0
2007-06-18,2301894.866398174,0.0,0,0,0
2007-06-19,2301894.866398174,0.0,0,0,0
2007-06-20,2301894.866398174,0.0,0,0,0
2007-06-21,2301894.866398174,0.0,0,0,0
2007-06-22,2301894.866398174,0.0,0,0,0
2007-06-25,2301894.866398174,0.0,0,0,0
2007-06-26,2301894.866398174,0.0,0,0,0
2007-06-27,2301894.866398174,0.0,0,0,0
2007-06-28,2301894.866398174,0.0,0,0,0
2007-06-29,2301894.866398174,0.0,0,0,0
2007-07-02,2301894.866398174,0.0,0,0,0
2007-07-03,2301894.866398174,0.0,0,0,0
2007-07-04,2301894.866398174,0.0,0,0,0
2007-07-05,2301894.866398174,0.0,0,0,0
2007-07-06,2301894.866398174,0.0,0,0,0
2007-07-09,2301894.866398174,0.0,0,0,0
2007-07-10,2301894.866398174,0.0,0,0,0
2007-07-11,2301894.866398174,0.0,0,0,0
2007-07-12,2301894.866398174,0.0,0,0,0
2007-07-13,2305860.3908925564,3965.5244943823955,1,0,0
2007-07-16,2306595.83428002,735.4433874637976,1,0,0
2007-07-17,2306595.7811629632,-0.053117056644550756,0,0,0
2007-07-18,2306595.7811629632,0.0,0,0,0
2007-07-19,2306595.7811629632,0.0,0,0,0
2007-07-20,2314611.7628893172,8015.981726353942,1,0,0
2007-07-23,2318864.6056926623,4252.842803345272,1,0,0
2007-07-24,2318862.961530892,-1.6441617700119695,0,0,0
2007-07-25,2318862.961530892,0.0,0,0,0
2007-07-26,2318862.961530892,0.0,0,0,0
2007-07-27,2318862.961530892,0.0,0,0,0
2007-07-30,2318862.961530892,0.0,0,0,0
2007-07-31,2318862.961530892,0.0,0,0,0
2007-08-01,2318862.961530892,0.0,0,0,0
2007-08-02,2318862.961530892,0.0,0,0,0
2007-08-03,2318862.961530892,0.0,0,0,0
2007-08-06,2318862.961530892,0.0,0,0,0
2007-08-07,2318862.961530892,0.0,0,0,0
2007-08-08,2318862.961530892,0.0,0,0,0
2007-08-09,2318862.961530892,0.0,0,0,0
2007-08-10,2318862.961530892,0.0,0,0,0
2007-08-13,2318862.961530892,0.0,0,0,0
2007-08-14,2318862.961530892,0.0,0,0,0
2007-08-15,2318862.961530892,0.0,0,0,0
2007-08-16,2318862.961530892,0.0,0,0,0
2007-08-17,2318862.961530892,0.0,0,0,0
2007-08-20,2318862.961530892,0.0,0,0,0
2007-08-21,2318862.961530892,0.0,0,0,0
2007-08-22,2327310.64503915,8447.683508257927,1,0,0
2007-08-23,2332394.42128594,5083.776246789712,1,0,0
2007-08-24,2334975.885978505,2581.464692565225,1,0,0
2007-08-27,2342638.8204008434,7662.934422338172,1,0,0
2007-08-28,2342569.5672422657,-69.25315857752672,1,0,0
2007-08-29,2336520.593619964,-6048.973622301795,1,0,0
2007-08-30,2335495.292581429,-1025.3010385351783,1,0,0
2007-08-31,2335495.615984419,0.32340299006395984,0,0,0
2007-09-03,2335495.615984419,0.0,0,0,0
2007-09-04,2335495.615984419,0.0,0,0,0
2007-09-05,2335495.615984419,0.0,0,0,0
2007-09-06,2335495.615984419,0.0,0,0,0
2007-09-07,2335495.615984419,0.0,0,0,0
2007-09-10,2335495.615984419,0.0,0,0,0
2007-09-11,2335495.615984419,0.0,0,0,0
2007-09-12,2335495.615984419,0.0,0,0,0
2007-09-13,2335495.615984419,0.0,0,0,0
2007-09-14,2335495.615984419,0.0,0,0,0
2007-09-17,2335495.615984419,0.0,0,0,0
2007-09-18,2335495.615984419,0.0,0,0,0
2007-09-19,2335495.615984419,0.0,0,0,0
2007-09-20,2335495.615984419,0.0,0,0,0
2007-09-21,2335495.615984419,0.0,0,0,0
2007-09-24,2335495.615984419,0.0,0,0,0
2007-09-25,2335495.615984419,0.0,0,0,0
2007-09-26,2335495.615984419,0.0,0,0,0
2007-09-27,2330908.870858355,-4586.745126063708,-1,0,0
2007-09-28,2339395.712690672,8486.84183231687,-1,0,0
2007-10-01,2338857.8773411624,-537.8353495095862,-1,0,0
2007-10-02,2338858.460632583,0.583291420925234,0,0,0
2007-10-03,2338858.460632583,0.0,0,0,0
2007-10-04,2347148.5506643453,8290.090031761927,0,-1,0
2007-10-05,2367916.461324326,20767.910659980993,-1,0,0
2007-10-08,2366490.329323539,-1426.132000787186,-1,0,0
2007-10-09,2366488.9860383817,-1.3432851572246545,0,0,0
2007-10-10,2366488.9860383817,0.0,0,0,0
2007-10-11,2366488.9860383817,0.0,0,0,0
2007-10-12,2366488.9860383817,0.0,0,0,0
2007-10-15,2366488.9860383817,0.0,0,0,0
2007-10-16,2366488.9860383817,0.0,0,0,0
2007-10-17,2366488.9860383817,0.0,0,0,0
2007-10-18,2366488.9860383817,0.0,0,0,0
2007-10-19,2366488.9860383817,0.0,0,0,0
2007-10-22,2366488.9860383817,0.0,0,0,0
2007-10-23,2366488.9860383817,0.0,0,0,0
2007-10-24,2366488.9860383817,0.0,0,0,0
2007-10-25,2366488.9860383817,0.0,0,0,0
2007-10-26,2366488.9860383817,0.0,0,0,0
2007-10-29,2366488.9860383817,0.0,0,0,0
2007-10-30,2366488.9860383817,0.0,0,0,0
2007-10-31,2366488.9860383817,0.0,0,0,0
2007-11-01,2366488.9860383817,0.0,0,0,0
2007-11-02,2366488.9860383817,0.0,0,0,0
2007-11-05,2366488.9860383817,0.0,0,0,0
2007-11-06,2366488.9860383817,0.0,0,0,0
2007-11-07,2366488.9860383817,0.0,0,0,0
2007-11-08,2366488.9860383817,0.0,0,0,0
2007-11-09,2366488.9860383817,0.0,0,0,0
2007-11-12,2366488.9860383817,0.0,0,0,0
2007-11-13,2366488.9860383817,0.0,0,0,0
2007-11-14,2366488.9860383817,0.0,0,0,0
2007-11-15,2366488.9860383817,0.0,0,0,0
2007-11-16,2380050.095591216,13561.109552834201,-1,1,0
2007-11-19,2385753.2087147837,5703.1131235677885,-1,0,0
2007-11-20,2389033.3048810624,3280.096166278911,-1,0,0
2007-11-21,2389033.555699916,0.25081885365469136,0,0,0
2007-11-22,2399954.9488179493,10921.393118033151,0,1,0
2007-11-23,2399954.956111555,0.007293605825494751,0,0,0
2007-11-26,2399954.956111555,0.0,0,0,0
2007-11-27,2399954.956111555,0.0,0,0,0
2007-11-28,2399954.956111555,0.0,0,0,0
2007-11-29,2402858.2263368303,2903.2702252751947,0,1,0
2007-11-30,2409583.3726659943,6725.146329164104,0,1,0
2007-12-03,2411537.541198514,1954.1685325196336,0,1,0
2007-12-04,2418055.5186515166,6517.977453002607,0,1,0
2007-12-05,2419260.8334905505,1205.3148390339727,0,1,0
2007-12-06,2426715.3772189175,7454.543728367141,0,1,0
2007-12-07,2432692.43607136,5977.058852442769,0,1,0
2007-12-10,2437285.8305358593,4593.394464499302,0,1,0
2007-12-11,2441236.926348099,3951.0958122395355,0,1,0
2007-12-12,2452671.3681631736,11434.441815074468,0,1,0
2007-12-13,2458068.132837918,5396.76467474461,0,1,0
2007-12-14,2453998.487690175,-4069.6451477433457,0,1,0
2007-12-17,2455298.7677899813,1300.2800998065154,0,1,0
2007-12-18,2454092.1115627657,-1206.6562272156536,0,1,0
2007-12-19,2464402.6481847935,10310.536622027756,0,1,0
2007-12-20,2470695.071442718,6292.423257924816,0,1,0
2007-12-21,2480911.9632838373,10216.891841119095,0,1,0
2007-12-24,2477244.921891436,-3667.0413924012732,0,1,0
2007-12-25,2482821.0075851167,5576.085693680639,0,1,0
2007-12-26,2476174.1956863585,-6646.811898758134,0,1,0
2007-12-27,2476174.502287308,0.3066009497203748,0,0,0
2007-12-28,2476174.502287308,0.0,0,0,0
2007-12-31,2476174.502287308,0.0,0,0,0
2008-01-01,2476174.502287308,0.0,0,0,0
2008-01-02,2476174.502287308,0.0,0,0,0
2008-01-03,2476174.502287308,0.0,0,0,0
2008-01-04,2476174.502287308,0.0,0,0,0
2008-01-07,2476174.502287308,0.0,0,0,0
2008-01-08,2476174.502287308,0.0,0,0,0
2008-01-09,2476174.502287308,0.0,0,0,0
2008-01-10,2476174.502287308,0.0,0,0,0
2008-01-11,2476174.502287308,0.0,0,0,0
2008-01-14,2476174.502287308,0.0,0,0,0
2008-01-15,2476174.502287308,0.0,0,0,0
2008-01-16,2476174.502287308,0.0,0,0,0
2008-01-17,2476174.502287308,0.0,0,0,0
2008-01-18,2476174.502287308,0.0,0,0,0
2008-01-21,2476174.502287308,0.0,0,0,0
2008-01-22,2476174.502287308,0.0,0,0,0
2008-01-23,2476174.502287308,0.0,0,0,0
2008-01-24,2476174.502287308,0.0,0,0,0
2008-01-25,2476174.502287308,0.0,0,0,0
2008-01-28,2476174.502287308,0.0,0,0,0
2008-01-29,2476174.502287308,0.0,0,0,0
2008-01-30,2476174.502287308,0.0,0,0,0
2008-01-31,2476174.502287308,0.0,0,0,0
2008-02-01,2476174.502287308,0.0,0,0,0
2008-02-04,2476174.502287308,0.0,0,0,0
2008-02-05,2476174.502287308,0.0,0,0,0
2008-02-06,2495009.751865116,18835.249577807874,0,1,0
2008-02-07,2498970.1262872373,3960.3744221214147,0,1,0
2008-02-08,2499597.3766305125,627.2503432752383,0,1,0
2008-02-11,2503066.5371071845,3469.1604766717974,0,1,0
2008-02-12,2500147.960248051,-2918.5768591331107,0,1,0
2008-02-13,2501555.503481919,1407.5432338676083,0,1,0
2008-02-14,2525260.1346423705,23704.631160451736,-1,1,0
2008-02-15,2526527.9311588453,1267.7965164746586,-1,1,0
2008-02-18,2526526.518556084,-1.4126027611115028,0,0,0
2008-02-19,2526526.518556084,0.0,0,0,0
2008-02-20,2526526.518556084,0.0,0,0,0
2008-02-21,2526526.518556084,0.0,0,0,0
2008-02-22,2526526.518556084,0.0,0,0,0
2008-02-25,2526526.518556084,0.0,0,0,0
2008-02-26,2526526.518556084,0.0,0,0,0
2008-02-27,2526526.518556084,0.0,0,0,0
2008-02-28,2526526.518556084,0.0,0,0,0
2008-02-29,2526526.518556084,0.0,0,0,0
2008-03-03,2526526.518556084,0.0,0,0,0
2008-03-04,2526526.518556084,0.0,0,0,0
2008-03-05,2526526.518556084,0.0,0,0,0
2008-03-06,2526526.518556084,0.0,0,0,0
2008-03-07,2526526.518556084,0.0,0,0,0
2008-03-10,2526526.518556084,0.0,0,0,0
2008-03-11,2526526.518556084,0.0,0,0,0
2008-03-12,2526526.518556084,0.0,0,0,0
2008-03-13,2526526.518556084,0.0,0,0,0
2008-03-14,2526526.518556084,0.0,0,0,0
2008-03-17,2526526.518556084,0.0,0,0,0
2008-03-18,2526526.518556084,0.0,0,0,0
2008-03-19,2526526.518556084,0.0,0,0,0
2008-03-20,2526526.518556084,0.0,0,0,0
2008-03-21,2526526.518556084,0.0,0,0,0
2008-03-24,2526526.518556084,0.0,0,0,0
2008-03-25,2526526.518556084,0.0,0,0,0
2008-03-26,2526526.518556084,0.0,0,0,0
2008-03-27,2526526.518556084,0.0,0,0,0
2008-03-28,2526526.518556084,0.0,0,0,0
2008-03-31,2526526.518556084,0.0,0,0,0
2008-04-01,2526526.518556084,0.0,0,0,0
2008-04-02,2526526.518556084,0.0,0,0,0
2008-04-03,2526526.518556084,0.0,0,0,0
2008-04-04,2526526.518556084,0.0,0,0,0
2008-04-07,2526526.518556084,0.0,0,0,0
2008-04-08,2526526.518556084,0.0,0,0,0
2008-04-09,2526526.518556084,0.0,0,0,0
2008-04-10,2526526.518556084,0.0,0,0,0
2008-04-11,2526526.518556084,0.0,0,0,0
2008-04-14,2526526.518556084,0.0,0,0,0
2008-04-15,2526526.518556084,0.0,0,0,0
2008-04-16,2526526.518556084,0.0,0,0,0
2008-04-17,2526526.518556084,0.0,0,0,0
2008-04-18,2526526.518556084,0.0,0,0,0
2008-04-21,2526526.518556084,0.0,0,0,0
2008-04-22,2526526.518556084,0.0,0,0,0
2008-04-23,2526526.518556084,0.0,0,0,0
2008-04-24,2526526.518556084,0.0,0,0,0
2008-04-25,2526526.518556084,0.0,0,0,0
2008-04-28,2526526.518556084,0.0,0,0,0
2008-04-29,2526526.518556084,0.0,0,0,0
2008-04-30,2526526.518556084,0.0,0,0,0
2008-05-01,2526526.518556084,0.0,0,0,0
2008-05-02,2526526.518556084,0.0,0,0,0
2008-05-05,2526526.518556084,0.0,0,0,0
2008-05-06,2526526.518556084,0.0,0,0,0
2008-05-07,2526526.518556084,0.0,0,0,0
2008-05-08,2526526.518556084,0.0,0,0,0
2008-05-09,2526526.518556084,0.0,0,0,0
2008-05-12,2526526.518556084,0.0,0,0,0
2008-05-13,2526526.518556084,0.0,0,0,0
2008-05-14,2526526.518556084,0.0,0,0,0
2008-05-15,2526526.518556084,0.0,0,0,0
2008-05-16,2526526.518556084,0.0,0,0,0
2008-05-19,2526526.518556084,0.0,0,0,0
2008-05-20,2526526.518556084,0.0,0,0,0
2008-05-21,2526526.518556084,0.0,0,0,0
2008-05-22,2526526.518556084,0.0,0,0,0
2008-05-23,2526526.518556084,0.0,0,0,0
2008-05-26,2526526.518556084,0.0,0,0,0
2008-05-27,2526526.518556084,0.0,0,0,0
2008-05-28,2526526.518556084,0.0,0,0,0
2008-05-29,2526526.518556084,0.0,0,0,0
2008-05-30,2526526.518556084,0.0,0,0,0
2008-06-02,2526526.518556084,0.0,0,0,0
2008-06-03,2526526.518556084,0.0,0,0,0
2008-06-04,2526526.518556084,0.0,0,0,0
2008-06-05,2526526.518556084,0.0,0,0,0
2008-06-06,2526526.518556084,0.0,0,0,0
2008-06-09,2526526.518556084,0.0,0,0,0
2008-06-10,2526526.518556084,0.0,0,0,0
2008-06-11,2526526.518556084,0.0,0,0,0
2008-06-12,2526526.518556084,0.0,0,0,0
2008-06-13,2526526.518556084,0.0,0,0,0
2008-06-16,2526526.518556084,0.0,0,0,0
2008-06-17,2526526.518556084,0.0,0,0,0
2008-06-18,2526526.518556084,0.0,0,0,0
2008-06-19,2526526.518556084,0.0,0,0,0
2008-06-20,2526526.518556084,0.0,0,0,0
2008-06-23,2526526.518556084,0.0,0,0,0
2008-06-24,2523950.202902124,-2576.315653960208,0,1,0
2008-06-25,2523950.19988487,-0.0030172536365864746,0,0,0
2008-06-26,2531581.797572695,7631.597687824998,0,1,0
2008-06-27,2531581.761479963,-0.036092732084038064,0,0,0
2008-06-30,2531581.761479963,0.0,0,0,0
2008-07-01,2531581.761479963,0.0,0,0,0
2008-07-02,2531581.761479963,0.0,0,0,0
2008-07-03,2531581.761479963,0.0,0,0,0
2008-07-04,2531581.761479963,0.0,0,0,0
2008-07-07,2531581.761479963,0.0,0,0,0
2008-07-08,2531581.761479963,0.0,0,0,0
2008-07-09,2531581.761479963,0.0,0,0,0
2008-07-10,2531581.761479963,0.0,0,0,0
2008-07-11,2531581.761479963,0.0,0,0,0
2008-07-14,2531581.761479963,0.0,0,0,0
2008-07-15,2542584.4080345575,11002.646554594558,1,0,0
2008-07-16,2542583.99378607,-0.41424848739254233,0,0,0
2008-07-17,2542583.99378607,0.0,0,0,0
2008-07-18,2542583.99378607,0.0,0,0,0
2008-07-21,2542583.99378607,0.0,0,0,0
2008-07-22,2542583.99378607,0.0,0,0,0
2008-07-23,2542583.99378607,0.0,0,0,0
2008-07-24,2542583.99378607,0.0,0,0,0
2008-07-25,2542583.99378607,0.0,0,0,0
2008-07-28,2542583.99378607,0.0,0,0,0
2008-07-29,2542583.99378607,0.0,0,0,0
2008-07-30,2542583.99378607,0.0,0,0,0
2008-07-31,2542583.99378607,0.0,0,0,0
2008-08-01,2542583.99378607,0.0,0,0,0
2008-08-04,2542583.99378607,0.0,0,0,0
2008-08-05,2542583.99378607,0.0,0,0,0
2008-08-06,2542583.99378607,0.0,0,0,0
2008-08-07,2542583.99378607,0.0,0,0,0
2008-08-08,2542583.99378607,0.0,0,0,0
2008-08-11,2542583.99378607,0.0,0,0,0
2008-08-12,2547080.4970921185,4496.503306048233,0,-1,0
2008-08-13,2552099.343247289,5018.846155170154,0,-1,0
2008-08-14,2555126.8234211067,3027.480173817619,0,-1,0
2008-08-15,2559319.2836525855,4192.460231478804,0,-1,0
2008-08-18,2558646.092346626,-673.1913059597463,0,-1,0
2008-08-19,2558646.125736334,0.033389708196233985,0,0,0
2008-08-20,2558646.125736334,0.0,0,0,0
2008-08-21,2558646.125736334,0.0,0,0,0
2008-08-22,2558646.125736334,0.0,0,0,0
2008-08-25,2558646.125736334,0.0,0,0,0
2008-08-26,2558646.125736334,0.0,0,0,0
2008-08-27,2558646.125736334,0.0,0,0,0
2008-08-28,2558646.125736334,0.0,0,0,0
2008-08-29,2558646.125736334,0.0,0,0,0
2008-09-01,2558646.125736334,0.0,0,0,0
2008-09-02,2558646.125736334,0.0,0,0,0
2008-09-03,2558646.125736334,0.0,0,0,0
2008-09-04,2558646.125736334,0.0,0,0,0
2008-09-05,2558646.125736334,0.0,0,0,0
2008-09-08,2558646.125736334,0.0,0,0,0
2008-09-09,2558646.125736334,0.0,0,0,0
2008-09-10,2558646.125736334,0.0,0,0,0
2008-09-11,2558646.125736334,0.0,0,0,0
2008-09-12,2558646.125736334,0.0,0,0,0
2008-09-15,2558646.125736334,0.0,0,0,0
2008-09-16,2558646.125736334,0.0,0,0,0
2008-09-17,2558646.125736334,0.0,0,0,0
2008-09-18,2558646.125736334,0.0,0,0,0
2008-09-19,2558646.125736334,0.0,0,0,0
2008-09-22,2566800.498453391,8154.372717056998,-1,0,0
2008-09-23,2566800.0378200244,-0.46063336624355544,0,0,0
2008-09-24,2575458.9206097336,8658.88278970891,-1,0,0
2008-09-25,2575458.471014272,-0.4495954614925358,0,0,0
2008-09-26,2575458.471014272,0.0,0,0,0
2008-09-29,2588529.4299848517,13070.958970579906,-1,0,0
2008-09-30,2593641.3939291835,5111.9639443315455,-1,0,0
2008-10-01,2600172.530003811,6531.136074627523,0,1,0
2008-10-02,2613085.3970522387,12912.867048427324,-1,1,0
2008-10-03,2619463.075263183,6377.678210944564,-1,1,0
2008-10-06,2615947.961427813,-3515.113835370174,0,1,0
2008-10-07,2617415.749114841,1467.7876870281866,0,1,0
2008-10-08,2620575.1091991654,3159.3600843241775,0,1,0
2008-10-09,2621717.287778575,1142.1785794094294,0,1,0
2008-10-10,2622312.6895916024,595.4018130276622,0,1,0
2008-10-13,2622312.7356528617,0.04606125933909766,0,0,0
2008-10-14,2622312.7356528617,0.0,0,0,0
2008-10-15,2622312.7356528617,0.0,0,0,0
2008-10-16,2622312.7356528617,0.0,0,0,0
2008-10-17,2622312.7356528617,0.0,0,0,0
2008-10-20,2622312.7356528617,0.0,0,0,0
2008-10-21,2622312.7356528617,0.0,0,0,0
2008-10-22,2622312.7356528617,0.0,0,0,0
2008-10-23,2622312.7356528617,0.0,0,0,0
2008-10-24,2622312.7356528617,0.0,0,0,0
2008-10-27,2622312.7356528617,0.0,0,0,0
2008-10-28,2622312.7356528617,0.0,0,0,0
2008-10-29,2622312.7356528617,0.0,0,0,0
2008-10-30,2622312.7356528617,0.0,0,0,0
2008-10-31,2622312.7356528617,0.0,0,0,0
2008-11-03,2660316.0816008197,38003.34594795805,1,1,0
2008-11-04,2664427.0723097823,4110.990708962657,1,1,0
2008-11-05,2666096.282754256,1669.2104444734523,1,1,0
2008-11-06,2670222.7163483854,4126.433594129689,1,1,0
2008-11-07,2677103.2206694973,6880.504321111667,1,1,0
2008-11-10,2684904.8868087446,7801.666139247311,1,1,0
2008-11-11,2694806.1676377407,9901.280828996012,1,1,0
2008-11-12,2696803.8230663557,1997.6554286147687,1,0,0
2008-11-13,2700978.481307528,4174.65824117219,1,0,0
2008-11-14,2706532.1858546278,5553.704547099579,1,0,0
2008-11-17,2710099.999068121,3567.813213493309,1,0,0
2008-11-18,2717092.1759320167,6992.176863895893,1,0,0
2008-11-19,2712214.2280220976,-4877.947909919005,1,0,0
2008-11-20,2707821.4280837225,-4392.799938374995,1,0,0
2008-11-21,2707824.349069203,2.9209854804888344,0,0,0
2008-11-24,2707824.349069203,0.0,0,0,0
2008-11-25,2707824.349069203,0.0,0,0,0
2008-11-26,2707824.349069203,0.0,0,0,0
2008-11-27,2721702.7819574163,13878.432888213745,1,0,0
2008-11-28,2721793.181000992,90.39904357594641,1,0,0
2008-12-01,2727412.8791408795,5619.698139887308,1,0,0
2008-12-02,2727412.5798720988,-0.29926878052956457,0,0,0
2008-12-03,2727412.5798720988,0.0,0,0,0
2008-12-04,2727412.5798720988,0.0,0,0,0
2008-12-05,2727412.5798720988,0.0,0,0,0
2008-12-08,2727412.5798720988,0.0,0,0,0
2008-12-09,2727412.5798720988,0.0,0,0,0
2008-12-10,2727412.5798720988,0.0,0,0,0
2008-12-11,2727412.5798720988,0.0,0,0,0
2008-12-12,2727412.5798720988,0.0,0,0,0
2008-12-15,2727412.5798720988,0.0,0,0,0
2008-12-16,2727412.5798720988,0.0,0,0,0
2008-12-17,2727412.5798720988,0.0,0,0,0
2008-12-18,2727412.5798720988,0.0,0,0,0
2008-12-19,2727412.5798720988,0.0,0,0,0
2008-12-22,2727412.5798720988,0.0,0,0,0
2008-12-23,2727412.5798720988,0.0,0,0,0
2008-12-24,2736011.9166045035,8599.336732404785,0,1,0
2008-12-25,2739931.499848779,3919.5832442752117,0,1,0
2008-12-26,2740707.5910488395,776.0912000607741,0,1,0
2008-12-29,2738625.5489653987,-2082.042083440918,0,1,0
2008-12-30,2738625.526530556,-0.02243484299016018,0,0,0
2008-12-31,2738625.526530556,0.0,0,0,0
2009-01-01,2738625.526530556,0.0,0,0,0
2009-01-02,2738625.526530556,0.0,0,0,0
2009-01-05,2738625.526530556,0.0,0,0,0
2009-01-06,2738625.526530556,0.0,0,0,0
2009-01-07,2738625.526530556,0.0,0,0,0
2009-01-08,2738625.526530556,0.0,0,0,0
2009-01-09,2738625.526530556,0.0,0,0,0
2009-01-12,2738625.526530556,0.0,0,0,0
2009-01-13,2738625.526530556,0.0,0,0,0
2009-01-14,2738625.526530556,0.0,0,0,0
2009-01-15,2738625.526530556,0.0,0,0,0
2009-01-16,2738625.526530556,0.0,0,0,0
2009-01-19,2738625.526530556,0.0,0,0,0
2009-01-20,2738625.526530556,0.0,0,0,0
2009-01-21,2738625.526530556,0.0,0,0,0
2009-01-22,2738625.526530556,0.0,0,0,0
2009-01-23,2738625.526530556,0.0,0,0,0
2009-01-26,2738625.526530556,0.0,0,0,0
2009-01-27,2738625.526530556,0.0,0,0,0
2009-01-28,2741551.7294501383,2926.202919582383,0,0,1
2009-01-29,2741551.73006686,0.000616721577532644,0,0,0
2009-01-30,2741551.73006686,0.0,0,0,0
2009-02-02,2741551.73006686,0.0,0,0,0
2009-02-03,2744634.7896273807,3083.0595605205,0,-1,0
2009-02-04,2747792.5441312026,3157.754503822101,0,-1,0
2009-02-05,2751114.52116349,3321.9770322873105,0,-1,0
2009-02-06,2755143.472054331,4028.9508908408447,0,-1,0
2009-02-09,2760623.820680562,5480.348626230767,0,-1,0
2009-02-10,2762613.908256474,1990.0875759121564,0,-1,0
2009-02-11,2766037.543613725,3423.635357251147,0,-1,0
2009-02-12,2771838.069578367,5800.525964641748,0,-1,0
2009-02-13,2767473.903444653,-4364.166133714055,0,-1,0
2009-02-16,2767473.9815407065,0.07809605353500672,0,0,0
2009-02-17,2767473.9815407065,0.0,0,0,0
2009-02-18,2767473.9815407065,0.0,0,0,0
2009-02-19,2767473.9815407065,0.0,0,0,0
2009-02-20,2767473.9815407065,0.0,0,0,0
2009-02-23,2767473.9815407065,0.0,0,0,0
2009-02-24,2767473.9815407065,0.0,0,0,0
2009-02-25,2767473.9815407065,0.0,0,0,0
2009-02-26,2767473.9815407065,0.0,0,0,0
2009-02-27,2767473.9815407065,0.0,0,0,0
2009-03-02,2767473.9815407065,0.0,0,0,0
2009-03-03,2775011.440680173,7537.459139466984,-1,0,0
2009-03-04,2787222.6015730654,12211.160892892072,-1,0,0
2009-03-05,2792498.450268612,5275.848695546214,-1,0,0
2009-03-06,2793057.6025082404,559.1522396287062,-1,0,0
2009-03-09,2804962.1304942626,11904.527986022336,-1,0,0
2009-03-10,2812538.007701669,7575.877207406323,-1,0,0
2009-03-11,2820819.2328781188,8281.225176450005,-1,0,0
2009-03-12,2818921.6524544074,-1897.5804237115412,-1,0,0
2009-03-13,2818193.902109725,-727.7503446823035,-1,0,0
2009-03-16,2824129.834599971,5935.932490245891,-1,0,0
2009-03-17,2822488.6282264935,-1641.2063734773856,-1,0,0
2009-03-18,2826962.257180462,4473.628953968813,-1,0,0
2009-03-19,2829121.4801530684,2159.2229726062264,-1,0,0
2009-03-20,2829124.8863245663,3.4061714978375406,0,0,0
2009-03-23,2829124.8863245663,0.0,0,0,0
2009-03-24,2829124.8863245663,0.0,0,0,0
2009-03-25,2829124.8863245663,0.0,0,0,0
2009-03-26,2829124.8863245663,0.0,0,0,0
2009-03-27,2829124.8863245663,0.0,0,0,0
2009-03-30,2829124.8863245663,0.0,0,0,0
2009-03-31,2829124.8863245663,0.0,0,0,0
2009-04-01,2829124.8863245663,0.0,0,0,0
2009-04-02,2829124.8863245663,0.0,0,0,0
2009-04-03,2829124.8863245663,0.0,0,0,0
2009-04-06,2829124.8863245663,0.0,0,0,0
2009-04-07,2829124.8863245663,0.0,0,0,0
2009-04-08,2829124.8863245663,0.0,0,0,0
2009-04-09,2829124.8863245663,0.0,0,0,0
2009-04-10,2829124.8863245663,0.0,0,0,0
2009-04-13,2829124.8863245663,0.0,0,0,0
2009-04-14,2829124.8863245663,0.0,0,0,0
2009-04-15,2829124.8863245663,0.0,0,0,0
2009-04-16,2829124.8863245663,0.0,0,0,0
2009-04-17,2829124.8863245663,0.0,0,0,0
2009-04-20,2829124.8863245663,0.0,0,0,0
2009-04-21,2829124.8863245663,0.0,0,0,0
2009-04-22,2829124.8863245663,0.0,0,0,0
2009-04-23,2829124.8863245663,0.0,0,0,0
2009-04-24,2829124.8863245663,0.0,0,0,0
2009-04-27,2829124.8863245663,0.0,0,0,0
2009-04-28,2829124.8863245663,0.0,0,0,0
2009-04-29,2829124.8863245663,0.0,0,0,0
2009-04-30,2829124.8863245663,0.0,0,0,0
2009-05-01,2829124.8863245663,0.0,0,0,0
2009-05-04,2829124.8863245663,0.0,0,0,0
