Key,Ticker,Date,Open,High,Low,Close,PrevClose,GapPct,IntradayPct,ReactionScore
META|2025-07-09,META,2025/7/9,722.715,737.53,722.715,732.78,720.67,0.002837637,0.013926652,0.007273243
META|2025-07-10,META,2025/7/10,731.55,735.7999,719.6,727.24,732.78,-0.001678539,-0.0058916,0.003363764
META|2025-07-11,META,2025/7/11,722.495,725.16,709.7,717.51,727.24,-0.006524669,-0.006899702,0.006674682
META|2025-07-14,META,2025/7/14,717.6,728,716.547,720.92,717.51,0.000125434,0.004626533,0.001925873
META|2025-07-15,META,2025/7/15,723.9,724.4716,709.82,710.39,720.92,0.004133607,-0.018662799,0.009945284
META|2025-07-16,META,2025/7/16,713.37,713.97,699.2701,702.91,710.39,0.004194879,-0.014662798,0.008382046
META|2025-07-17,META,2025/7/17,704.39,705.9,697.105,701.41,702.91,0.002105533,-0.004230611,0.002955564
META|2025-07-18,META,2025/7/18,702.19,704.71,691.65,704.28,701.41,0.001112046,0.002976402,0.001857788
META|2025-07-21,META,2025/7/21,706.8,717,705.76,712.965,704.28,0.003578122,0.008722411,0.005635838
META|2025-07-22,META,2025/7/22,716.19,716.6,701.41,704.81,712.965,0.004523364,-0.015889638,0.009069874
META|2025-07-23,META,2025/7/23,706.365,714.6285,704.93,713.58,704.81,0.002206268,0.010214266,0.005409467
META|2025-07-24,META,2025/7/24,717.05,723.6239,714,714.8,713.58,0.004862804,-0.003137856,0.004172825
META|2025-07-25,META,2025/7/25,716.915,720.6499,711.9,712.68,714.8,0.00295887,-0.005907255,0.004138224
META|2025-07-28,META,2025/7/28,715.2,724.7352,712.68,717.63,712.68,0.003535949,0.003397651,0.00348063
META|2025-07-29,META,2025/7/29,720,724.47,699.91,700,717.63,0.003302538,-0.027777778,0.013092634
META|2025-07-30,META,2025/7/30,708.09,708.5,691.2001,695.21,700,0.011557143,-0.018189778,0.014210197
META|2025-07-31,META,2025/7/31,775.2,784.75,765.51,773.44,695.21,0.115058759,-0.002270382,0.069943408
META|2025-08-01,META,2025/8/1,760.73,765.9999,745.31,750.01,773.44,-0.016433078,-0.014091728,0.015496538
META|2025-08-04,META,2025/8/4,760,776.85,758.41,776.37,750.01,0.013319822,0.021539474,0.016607683
META|2025-08-05,META,2025/8/5,776.445,783.1299,763,763.46,776.37,9.66E-05,-0.016723657,0.006747425
META|2025-08-06,META,2025/8/6,770,773.64,760.4601,771.99,763.46,0.008566264,0.002584416,0.006173525
META|2025-08-07,META,2025/8/7,773.49,775,759.55,761.83,771.99,0.00194303,-0.015074532,0.007195631
META|2025-08-08,META,2025/8/8,762.75,769.9,758.58,769.3,761.83,0.001207618,0.008587348,0.00415951
META|2025-08-11,META,2025/8/11,770.075,773.4584,764.67,765.87,769.3,0.001007409,-0.005460507,0.002788648
META|2025-08-12,META,2025/8/12,773,793.67,772.43,790,765.87,0.009309674,0.021992238,0.0143827
META|2025-08-13,META,2025/8/13,791.15,795.4561,778.23,780.08,790,0.001455696,-0.01399229,0.006470334
META|2025-08-14,META,2025/8/14,777.88,787.81,772.51,782.13,780.08,-0.002820224,0.005463568,0.003877561
META|2025-08-15,META,2025/8/15,784.15,796.25,780.82,785.23,782.13,0.002582691,0.001377288,0.00210053
META|2025-08-18,META,2025/8/18,775.085,775.81,756.5601,767.37,785.23,-0.012919781,-0.009953747,0.011733368
META|2025-08-19,META,2025/8/19,767.12,767.17,749.36,751.48,767.37,-0.000325788,-0.020387945,0.008350651
META|2025-08-20,META,2025/8/20,747.57,750.1999,731,747.72,751.48,-0.005203066,0.00020065,0.0032021
META|2025-08-21,META,2025/8/21,744.705,745.5,733.1101,739.1,747.72,-0.004032258,-0.00752647,0.005429943
META|2025-08-22,META,2025/8/22,739.23,756.9,734.39,754.79,739.1,0.00017589,0.021048929,0.008525105
META|2025-08-25,META,2025/8/25,754.82,758.88,750.13,753.3,754.79,3.97E-05,-0.002013725,0.000829338
META|2025-08-26,META,2025/8/26,750.8,754.87,747.94,754.1,753.3,-0.003318731,0.004395312,0.003749363
META|2025-08-27,META,2025/8/27,752.3,754.1499,742.84,747.38,754.1,-0.002386951,-0.006539944,0.004048148
META|2025-08-28,META,2025/8/28,744,753.0548,740.795,751.11,747.38,-0.004522465,0.009556452,0.00653606
META|2025-08-29,META,2025/8/29,745.28,747.14,735.3466,738.7,751.11,-0.007761846,-0.008828897,0.008188666
META|2025-09-02,META,2025/9/2,726.04,736,721.7306,735.11,738.7,-0.017138216,0.012492425,0.015279899
META|2025-09-03,META,2025/9/3,736,740.25,733.9893,737.05,735.11,0.001210703,0.00142663,0.001297074
META|2025-09-04,META,2025/9/4,748.57,761.16,745.82,748.89,737.05,0.015629876,0.000427482,0.009548918
META|2025-09-05,META,2025/9/5,752.615,757.95,745.03,752.45,748.89,0.004974028,-0.000219236,0.003072111
META|2025-09-08,META,2025/9/8,755.995,766.51,752.02,752.3,752.45,0.004711276,-0.004887598,0.004781805
META|2025-09-09,META,2025/9/9,757.49,766.3,753.43,765.7,752.3,0.006898844,0.010838427,0.008474677
META|2025-09-10,META,2025/9/10,765.13,765.7,751,751.98,765.7,-0.000744417,-0.017186622,0.007321299
META|2025-09-11,META,2025/9/11,754.65,757.1,748.37,750.9,751.98,0.003550626,-0.004969191,0.004118052
META|2025-09-12,META,2025/9/12,748.725,757.5703,743.76,755.59,750.9,-0.002896524,0.00916892,0.005405483
META|2025-09-15,META,2025/9/15,757.47,774.07,751.985,764.7,755.59,0.002488122,0.009544932,0.005310846
META|2025-09-16,META,2025/9/16,767,781.36,765.1,779,764.7,0.003007715,0.015645372,0.008062778
META|2025-09-17,META,2025/9/17,779.99,783.29,766.31,775.715,779,0.00127086,-0.005480839,0.002954852
META|2025-09-18,META,2025/9/18,780.75,788.78,773.36,780.25,775.715,0.006490786,-0.00064041,0.004150635
META|2025-09-19,META,2025/9/19,786.42,790.8,769.1901,778.38,780.25,0.007907722,-0.010223545,0.008834051
META|2025-09-22,META,2025/9/22,781.845,785.73,764.47,765.16,778.38,0.004451553,-0.021340547,0.011207151
META|2025-09-23,META,2025/9/23,769.25,770.6,751.07,755.4,765.16,0.005345287,-0.01800455,0.010408992
META|2025-09-24,META,2025/9/24,757.5,761.11,752.5251,760.66,755.4,0.002779984,0.004171617,0.003336637
META|2025-09-25,META,2025/9/25,753.45,756.765,744.55,748.91,760.66,-0.009478611,-0.006025616,0.008097413
META|2025-09-26,META,2025/9/26,750,751.9299,737.3532,743.75,748.91,0.001455449,-0.008333333,0.004206602
META|2025-09-29,META,2025/9/29,748.72,750.78,739.15,743.4,743.75,0.006682353,-0.00710546,0.006851596
META|2025-09-30,META,2025/9/30,742.25,742.97,726.3,734.38,743.4,-0.001546946,-0.010602897,0.005169327
META|2025-10-01,META,2025/10/1,721.49,721.8499,710.2,717.34,734.38,-0.017552221,-0.005751985,0.012832127
META|2025-10-02,META,2025/10/2,722.58,727.77,718.14,727.05,717.34,0.007304765,0.006186166,0.006857325
META|2025-10-03,META,2025/10/3,729.625,731,710.18,710.56,727.05,0.00354171,-0.026129861,0.01257697
META|2025-10-06,META,2025/10/6,705.185,716.88,690.51,715.66,710.56,-0.007564456,0.014854258,0.010480377
META|2025-10-07,META,2025/10/7,717.72,718.4999,705.75,713.08,715.66,0.002878462,-0.006464917,0.004313044
META|2025-10-08,META,2025/10/8,713.45,719.65,707.81,717.84,713.08,0.000518876,0.006153199,0.002772605
META|2025-10-09,META,2025/10/9,718.275,733.51,712.44,733.51,717.84,0.000605985,0.021210539,0.008847806
META|2025-10-10,META,2025/10/10,730.92,735.27,704.51,705.3,733.51,-0.003530968,-0.035051716,0.016139267
META|2025-10-13,META,2025/10/13,713.01,719.94,707.6413,715.7,705.3,0.010931519,0.003772738,0.008068006
META|2025-10-14,META,2025/10/14,707.78,715.55,699.33,708.65,715.7,-0.011066089,0.001229196,0.007131332
META|2025-10-15,META,2025/10/15,717.06,723.9,709.51,717.55,708.65,0.011867636,0.000683346,0.00739392
META|2025-10-16,META,2025/10/16,717.55,725.49,703.88,712.07,717.55,0,-0.007637098,0.003054839
META|2025-10-17,META,2025/10/17,707.075,718.54,706.12,716.915,712.07,-0.00701476,0.013916487,0.009775451
META|2025-10-20,META,2025/10/20,721.19,733.77,720.18,732.17,716.915,0.00596305,0.015224837,0.009667765
META|2025-10-21,META,2025/10/21,736.015,738.5,728.75,733.27,732.17,0.005251513,-0.003729544,0.004642725
META|2025-10-22,META,2025/10/22,733.83,740.6,724.03,733.41,733.27,0.000763702,-0.00057234,0.000687157
META|2025-10-23,META,2025/10/23,734.7,742.41,733.1,734,733.41,0.001758907,-0.00095277,0.001436452
META|2025-10-24,META,2025/10/24,736.79,741.21,731.15,738.36,734,0.00380109,0.002130865,0.003133
META|2025-10-27,META,2025/10/27,749.73,755.75,748.01,750.82,738.36,0.015398992,0.001453857,0.009820938
META|2025-10-28,META,2025/10/28,752.63,758.4,745.5201,751.44,750.82,0.002410698,-0.001581122,0.002078867
META|2025-10-29,META,2025/10/29,754.75,759.155,742.51,751.67,751.44,0.004404876,-0.004080821,0.004275254
META|2025-10-30,META,2025/10/30,669.15,680.9599,650.17,666.47,751.67,-0.109782218,-0.004005081,0.067471363
META|2025-10-31,META,2025/10/31,674.51,674.89,645.57,648.35,666.47,0.012063559,-0.03878371,0.022751619
META|2025-11-03,META,2025/11/3,656,659.3299,636.18,637.71,648.35,0.011799183,-0.027881098,0.018231949
META|2025-11-04,META,2025/11/4,628.035,641.7399,626.01,627.32,637.71,-0.015171473,-0.001138472,0.009558272
META|2025-11-05,META,2025/11/5,632.31,642.23,626.5375,635.95,627.32,0.007954473,0.00575667,0.007075352
META|2025-11-06,META,2025/11/6,635.85,636,618,618.94,635.95,-0.000157245,-0.026594323,0.010732076
META|2025-11-07,META,2025/11/7,616.485,622.1348,601.2,621.71,618.94,-0.003966459,0.00847547,0.005770063
META|2025-11-10,META,2025/11/10,631.09,635,618.105,631.76,621.71,0.01508742,0.001061655,0.009477114
META|2025-11-11,META,2025/11/11,628,629.56,619.39,627.08,631.76,-0.005951627,-0.001464968,0.004156964
META|2025-11-12,META,2025/11/12,628.13,628.99,607.77,609.01,627.08,0.001674428,-0.030439559,0.01318048
META|2025-11-13,META,2025/11/13,613.07,617.65,603,609.89,609.01,0.006666557,-0.00518701,0.006074738
META|2025-11-14,META,2025/11/14,601.79,613.68,595.2,609.46,609.89,-0.013281083,0.01274531,0.013066774
META|2025-11-17,META,2025/11/17,609.035,611.69,595.4,602.01,609.46,-0.000697339,-0.011534641,0.00503226
META|2025-11-18,META,2025/11/18,591.6,603.66,583.78,597.69,602.01,-0.017292072,0.010294118,0.01449289
META|2025-11-19,META,2025/11/19,593.715,595.33,581.25,590.32,597.69,-0.006650605,-0.005718232,0.006277656
META|2025-11-20,META,2025/11/20,603.5,606.72,583.35,589.15,590.32,0.022326874,-0.023777962,0.022907309
META|2025-11-21,META,2025/11/21,588.5,598.12,581.86,594.25,589.15,-0.001103284,0.009770603,0.004570212
META|2025-11-24,META,2025/11/24,598.72,616.7,597.6301,613.05,594.25,0.007522087,0.023934393,0.014087009
META|2025-11-25,META,2025/11/25,624,637.045,618.3,636.22,613.05,0.017861512,0.019583333,0.018550241
META|2025-11-26,META,2025/11/26,637.69,638.36,631.63,633.61,636.22,0.002310522,-0.006398093,0.00394555
META|2025-11-28,META,2025/11/28,636.075,648.05,635.5,647.95,633.61,0.003890406,0.018669182,0.009801916
META|2025-12-01,META,2025/12/1,639.55,645.32,637.76,640.87,647.95,-0.012963963,0.002063951,0.008603958
META|2025-12-02,META,2025/12/2,642.34,647.87,638.07,647.1,640.87,0.002293757,0.007410406,0.004340416
META|2025-12-03,META,2025/12/3,644.41,648.8499,637.55,639.6,647.1,-0.004157008,-0.007464192,0.005479882
META|2025-12-04,META,2025/12/4,676,676.1,660.05,661.53,639.6,0.056910569,-0.021405325,0.042708472
META|2025-12-05,META,2025/12/5,664,674.69,662.3947,673.42,661.53,0.003733769,0.014186747,0.00791496
META|2025-12-08,META,2025/12/8,669.34,676.71,665.07,666.8,673.42,-0.006058626,-0.003794783,0.005153089
META|2025-12-09,META,2025/12/9,663.765,664.48,653.34,656.96,666.8,-0.00455159,-0.010252122,0.006831803
META|2025-12-10,META,2025/12/10,649.95,654.51,643.3976,650.13,656.96,-0.01067036,0.000276944,0.006512994
META|2025-12-11,META,2025/12/11,643.29,655.28,640.795,652.71,650.13,-0.010520973,0.014643473,0.012169973
META|2025-12-12,META,2025/12/12,649.8,711,638.61,644.23,652.71,-0.004458335,-0.008571868,0.006103748
META|2025-12-15,META,2025/12/15,645.7,653,638.7001,647.51,644.23,0.002281794,0.002803159,0.00249034
META|2025-12-16,META,2025/12/16,643.5,662.54,643.2,657.15,647.51,-0.006192955,0.021212121,0.012200621
META|2025-12-17,META,2025/12/17,655.61,661.23,649.2,649.5,657.15,-0.002343453,-0.009319565,0.005133898
META|2025-12-18,META,2025/12/18,657.025,670.56,656.46,664.45,649.5,0.011585835,0.01130094,0.011471877
META|2025-12-19,META,2025/12/19,666.42,671,658.18,658.77,664.45,0.002964858,-0.011479247,0.006370614
META|2025-12-22,META,2025/12/22,661.645,673.58,656.65,661.5,658.77,0.004364194,-0.000219151,0.002706177
META|2025-12-23,META,2025/12/23,660.05,666,658.25,664.94,661.5,-0.002191988,0.00740853,0.004278605
META|2025-12-24,META,2025/12/24,662.53,668.18,662.2,667.55,664.94,-0.003624387,0.007577015,0.005205438
META|2025-12-26,META,2025/12/26,668.06,668.9499,661.3201,663.29,667.55,0.000763988,-0.007140077,0.003314424
META|2025-12-29,META,2025/12/29,658.01,660.25,654.39,658.69,663.29,-0.007960319,0.001033419,0.005189559
META|2025-12-30,META,2025/12/30,658.69,672.22,657.84,665.95,658.69,0,0.011021877,0.004408751
META|2025-12-31,META,2025/12/31,664.75,665,659.44,660.09,665.95,-0.001801937,-0.007010154,0.003885224
META|2026-01-02,META,2026/1/2,662.725,664.39,643.5,650.41,660.09,0.00399188,-0.018582368,0.009828075
META|2026-01-05,META,2026/1/5,651.01,664.54,647.7512,658.79,650.41,0.000922495,0.011950661,0.005333762
META|2026-01-06,META,2026/1/6,659.57,665.52,651.9,660.62,658.79,0.001183989,0.001591946,0.001347172
META|2026-01-07,META,2026/1/7,655.64,659.15,644.81,648.69,660.62,-0.007538373,-0.010600329,0.008763156
META|2026-01-08,META,2026/1/8,645.88,647.102,635.72,646.06,648.69,-0.004331807,0.00027869,0.00271056
META|2026-01-09,META,2026/1/9,645.435,654.95,642.85,653.06,646.06,-0.000967402,0.011813738,0.005305937
META|2026-01-12,META,2026/1/12,652.525,653.97,641.225,641.97,653.06,-0.00081922,-0.016175625,0.006961782
META|2026-01-13,META,2026/1/13,642.27,642.27,624.1,631.09,641.97,0.000467312,-0.01740701,0.007243191
META|2026-01-14,META,2026/1/14,626.5,628.45,614.815,615.52,631.09,-0.007273131,-0.017525938,0.011374253
META|2026-01-15,META,2026/1/15,618.48,624.17,614.23,620.8,615.52,0.004808942,0.003751132,0.004385818
META|2026-01-16,META,2026/1/16,624.1762,629.08,620.08,620.25,620.8,0.005438466,-0.006290211,0.005779164
META|2026-01-20,META,2026/1/20,607.88,611.4,600,604.12,620.25,-0.019943571,-0.006185431,0.014440315
META|2026-01-21,META,2026/1/21,606.74,618.27,600.08,612.96,604.12,0.004336887,0.010251508,0.006702735
META|2026-01-22,META,2026/1/22,629.35,660.57,626.55,647.63,612.96,0.026739102,0.029045841,0.027661798
META|2026-01-23,META,2026/1/23,644.77,666.4899,644.445,658.76,647.63,-0.004416102,0.02169766,0.011328725
META|2026-01-26,META,2026/1/26,665.125,675.28,661.2855,672.36,658.76,0.009662092,0.010877655,0.010148317
META|2026-01-27,META,2026/1/27,674.59,676.815,664.66,672.97,672.36,0.003316676,-0.002401459,0.002950589
META|2026-01-28,META,2026/1/28,674.5,677.6775,666.1,668.73,672.97,0.002273504,-0.008554485,0.004785896
META|2026-01-29,META,2026/1/29,737.43,744,712.55,738.31,668.73,0.102732044,0.001193334,0.06211656
META|2026-01-30,META,2026/1/30,727.5,732.17,713.59,716.5,738.31,-0.014641546,-0.015120275,0.014833038
META|2026-02-02,META,2026/2/2,714.6,721.3,703.5201,706.41,716.5,-0.002651779,-0.011460957,0.006175451
META|2026-02-03,META,2026/2/3,707.37,717,686.41,691.7,706.41,0.001358984,-0.02215248,0.009676383
META|2026-02-04,META,2026/2/4,687.73,688.83,667.46,668.99,691.7,-0.005739482,-0.027249066,0.014343316
META|2026-02-05,META,2026/2/5,663.58,681.5,653.5,670.21,668.99,-0.008086817,0.00999126,0.008848594
META|2026-02-06,META,2026/2/6,665.49,671.9899,646.5001,661.46,670.21,-0.007042569,-0.006055688,0.006647817
META|2026-02-09,META,2026/2/9,663.18,683.3099,658.78,677.22,661.46,0.002600308,0.021170723,0.010028474
META|2026-02-10,META,2026/2/10,677.6,680.65,669.79,670.72,677.22,0.000561118,-0.010153483,0.004398064
META|2026-02-11,META,2026/2/11,674,679.2675,657.1,668.69,670.72,0.004890267,-0.007878338,0.006085496
META|2026-02-12,META,2026/2/12,669.97,676,645.28,649.81,668.69,0.00191419,-0.0300909,0.013184874
META|2026-02-13,META,2026/2/13,645.1,651.4299,634.57,639.77,649.81,-0.007248273,-0.008262285,0.007653878
META|2026-02-17,META,2026/2/17,639.495,642.6,628.8,639.29,639.77,-0.000429842,-0.000320565,0.000386131
META|2026-02-18,META,2026/2/18,633.8,645,628.145,643.22,639.29,-0.008587652,0.014862733,0.011097684
META|2026-02-19,META,2026/2/19,638.57,647.19,636.72,644.78,643.22,-0.007229253,0.009724854,0.008227493
META|2026-02-20,META,2026/2/20,639.685,663.3499,638.78,655.66,644.78,-0.00790192,0.024973229,0.014730444
META|2026-02-23,META,2026/2/23,652.54,657.7,636,637.25,655.66,-0.004758564,-0.023431514,0.012227744
META|2026-02-24,META,2026/2/24,633.08,641.11,628.98,639.3,637.25,-0.006543743,0.009824983,0.007856239
MSFT|2024-12-24,MSFT,2024/12/24,434.65,439.6,434.19,439.33,435.25,-0.001378518,0.010767284,0.005134024
MSFT|2024-12-26,MSFT,2024/12/26,439.08,440.94,436.63,438.11,439.33,-0.000569048,-0.002209165,0.001225095
MSFT|2024-12-27,MSFT,2024/12/27,434.6,435.22,426.35,430.53,438.11,-0.008011687,-0.009364933,0.008552985
MSFT|2024-12-30,MSFT,2024/12/30,426.06,427.55,421.9,424.83,430.53,-0.010382552,-0.002886917,0.007384298
MSFT|2024-12-31,MSFT,2024/12/31,426.1,426.73,420.66,421.5,424.83,0.002989431,-0.010795588,0.006111894
MSFT|2025-01-02,MSFT,2025/1/2,425.53,426.07,414.85,418.58,421.5,0.009561091,-0.016332573,0.012269684
MSFT|2025-01-03,MSFT,2025/1/3,421.08,424.03,419.54,423.35,418.58,0.005972574,0.0053909,0.005739904
MSFT|2025-01-06,MSFT,2025/1/6,428,434.32,425.4774,427.85,423.35,0.01098382,-0.000350467,0.006730479
MSFT|2025-01-07,MSFT,2025/1/7,429,430.65,420.8,422.37,427.85,0.002687858,-0.015454545,0.007794533
MSFT|2025-01-08,MSFT,2025/1/8,423.46,426.97,421.54,424.56,422.37,0.002580676,0.002597648,0.002587465
MSFT|2025-01-10,MSFT,2025/1/10,424.63,424.71,415.02,418.95,424.56,0.000164877,-0.013376351,0.005449466
MSFT|2025-01-13,MSFT,2025/1/13,415.235,418.5,412.29,417.19,418.95,-0.008867407,0.004708177,0.007203715
MSFT|2025-01-14,MSFT,2025/1/14,417.81,419.74,410.72,415.67,417.19,0.001486133,-0.005121945,0.002940458
MSFT|2025-01-15,MSFT,2025/1/15,419.13,428.15,418.265,426.31,415.67,0.008323911,0.017130723,0.011846636
MSFT|2025-01-16,MSFT,2025/1/16,428.695,429.49,424.39,424.58,426.31,0.00559452,-0.009598899,0.007196272
MSFT|2025-01-17,MSFT,2025/1/17,434.085,434.48,428.17,429.03,424.58,0.022386829,-0.011645185,0.018090171
MSFT|2025-01-21,MSFT,2025/1/21,430.2,430.8999,425.595,428.5,429.03,0.002727082,-0.00395165,0.003216909
MSFT|2025-01-22,MSFT,2025/1/22,437.56,447.27,436,446.2,428.5,0.021143524,0.019745863,0.02058446
MSFT|2025-01-23,MSFT,2025/1/23,442,446.75,441.5048,446.71,446.2,-0.009412819,0.010656109,0.009910135
MSFT|2025-01-24,MSFT,2025/1/24,445.16,446.65,441.4,444.06,446.71,-0.003469813,-0.002471022,0.003070296
MSFT|2025-01-27,MSFT,2025/1/27,424.01,435.2,423.5,434.56,444.06,-0.045151556,0.024881489,0.037043529
MSFT|2025-01-28,MSFT,2025/1/28,434.6,448.38,431.38,447.2,434.56,9.20E-05,0.028992177,0.011652099
MSFT|2025-01-29,MSFT,2025/1/29,446.69,446.88,440.4,442.33,447.2,-0.001140429,-0.009760684,0.004588531
MSFT|2025-01-30,MSFT,2025/1/30,418.77,422.86,413.16,414.99,442.33,-0.053263401,-0.009026435,0.035568614
MSFT|2025-01-31,MSFT,2025/1/31,418.98,420.69,414.91,415.06,414.99,0.00961469,-0.009356055,0.009511236
MSFT|2025-02-03,MSFT,2025/2/3,411.6,415.41,408.66,410.92,415.06,-0.008336144,-0.001652089,0.005662522
MSFT|2025-02-04,MSFT,2025/2/4,412.685,413.9199,409.74,412.37,410.92,0.00429524,-0.000763294,0.002882462
MSFT|2025-02-05,MSFT,2025/2/5,412.35,413.827,410.4,413.29,412.37,-4.85E-05,0.002279617,0.000940947
MSFT|2025-02-06,MSFT,2025/2/6,414,418.2,414,415.82,413.29,0.001717922,0.004396135,0.002789207
MSFT|2025-02-07,MSFT,2025/2/7,416.48,418.65,408.1,409.75,415.82,0.001587225,-0.016159239,0.007416031
MSFT|2025-02-10,MSFT,2025/2/10,413.71,415.4624,410.92,412.22,409.75,0.00966443,-0.003601557,0.00723928
MSFT|2025-02-11,MSFT,2025/2/11,409.64,412.49,409.3,411.44,412.22,-0.006258794,0.004394102,0.005512917
MSFT|2025-02-12,MSFT,2025/2/12,407.21,410.75,404.3673,409.04,411.44,-0.010280964,0.004493996,0.007966177
MSFT|2025-02-13,MSFT,2025/2/13,407,411,406.36,410.54,409.04,-0.004987287,0.008697789,0.006471488
MSFT|2025-02-14,MSFT,2025/2/14,407.79,408.91,405.88,408.43,410.54,-0.006698495,0.001569435,0.004646871
MSFT|2025-02-18,MSFT,2025/2/18,408,410.597,406.5,409.64,408.43,-0.001052812,0.004019608,0.00223953
MSFT|2025-02-19,MSFT,2025/2/19,407.88,415.49,407.65,414.77,409.64,-0.004296455,0.016892223,0.009334763
MSFT|2025-02-20,MSFT,2025/2/20,415.29,419.31,412.54,416.13,414.77,0.001253707,0.002022683,0.001561297
MSFT|2025-02-21,MSFT,2025/2/21,417.335,418.048,407.89,408.21,416.13,0.00289573,-0.021864929,0.010483409
MSFT|2025-02-24,MSFT,2025/2/24,408.51,409.37,399.32,404,408.21,0.000734916,-0.011040121,0.004856998
MSFT|2025-02-25,MSFT,2025/2/25,401.1,401.915,396.7,397.9,404,-0.007178218,-0.00797806,0.007498155
MSFT|2025-02-26,MSFT,2025/2/26,398.01,403.6,394.245,399.73,397.9,0.000276451,0.004321499,0.001894471
MSFT|2025-02-27,MSFT,2025/2/27,401.265,405.74,392.17,392.53,399.73,0.003840092,-0.021768657,0.011011518
MSFT|2025-02-28,MSFT,2025/2/28,392.655,397.63,386.57,396.99,392.53,0.000318447,0.011040226,0.004607159
MSFT|2025-03-03,MSFT,2025/3/3,398.82,398.82,386.155,388.49,396.99,0.004609688,-0.025901409,0.013126376
MSFT|2025-03-04,MSFT,2025/3/4,383.4,392.58,381,388.61,388.49,-0.01310201,0.013588941,0.013296783
MSFT|2025-03-05,MSFT,2025/3/5,389.34,401.67,388.81,401.02,388.61,0.00187849,0.029999486,0.013126889
MSFT|2025-03-06,MSFT,2025/3/6,394.28,402.15,392.6777,396.89,401.02,-0.016807142,0.006619661,0.01273215
MSFT|2025-03-07,MSFT,2025/3/7,392.32,394.8,385.54,393.31,396.89,-0.011514525,0.00252345,0.007918095
MSFT|2025-03-10,MSFT,2025/3/10,385.84,386.4,377.22,380.16,393.31,-0.018992652,-0.014721128,0.017284042
MSFT|2025-03-11,MSFT,2025/3/11,379,386,376.91,380.45,380.16,-0.003051347,0.003825858,0.003361151
MSFT|2025-03-12,MSFT,2025/3/12,382.95,385.2165,378.9507,383.27,380.45,0.006571166,0.000835618,0.004276947
MSFT|2025-03-13,MSFT,2025/3/13,383.155,385.32,377.45,378.77,383.27,-0.00030005,-0.011444455,0.004757812
MSFT|2025-03-14,MSFT,2025/3/14,379.775,390.23,379.51,388.56,378.77,0.002653325,0.023132118,0.010844842
MSFT|2025-03-17,MSFT,2025/3/17,386.7,392.705,385.57,388.7,388.56,-0.004786905,0.005171968,0.00494093
MSFT|2025-03-18,MSFT,2025/3/18,387.07,387.37,381.1,383.52,388.7,-0.004193465,-0.009171468,0.006184666
MSFT|2025-03-19,MSFT,2025/3/19,385.525,389.68,384,387.82,383.52,0.005227889,0.005952921,0.005517902
MSFT|2025-03-20,MSFT,2025/3/20,385.735,391.785,383.28,386.84,387.82,-0.005376205,0.002864661,0.004371588
MSFT|2025-03-21,MSFT,2025/3/21,383.215,391.74,382.8,391.26,386.84,-0.009370799,0.020993437,0.014019854
MSFT|2025-03-24,MSFT,2025/3/24,395.4,395.4,389.81,393.08,391.26,0.010581199,-0.005867476,0.00869571
MSFT|2025-03-25,MSFT,2025/3/25,393.915,396.36,392.64,395.16,393.08,0.00212425,0.00316058,0.002538782
MSFT|2025-03-26,MSFT,2025/3/26,395,395.31,388.57,389.97,395.16,-0.000404899,-0.012734177,0.00533661
MSFT|2025-03-27,MSFT,2025/3/27,390.13,392.24,387.395,390.58,389.97,0.000410288,0.001153462,0.000707557
MSFT|2025-03-28,MSFT,2025/3/28,388.08,389.13,376.93,378.8,390.58,-0.006400737,-0.023912595,0.013405481
MSFT|2025-03-31,MSFT,2025/3/31,372.535,377.07,367.24,375.39,378.8,-0.016539071,0.007663709,0.012988926
MSFT|2025-04-01,MSFT,2025/4/1,374.65,382.85,373.23,382.19,375.39,-0.001971283,0.02012545,0.00923295
MSFT|2025-04-02,MSFT,2025/4/2,377.965,385.08,376.62,382.14,382.19,-0.011054711,0.011045996,0.011051225
MSFT|2025-04-03,MSFT,2025/4/3,374.785,377.48,369.35,373.11,382.14,-0.019246873,-0.004469229,0.013335815
MSFT|2025-04-04,MSFT,2025/4/4,364.125,374.59,359.48,359.84,373.11,-0.02408137,-0.011767937,0.019155997
MSFT|2025-04-07,MSFT,2025/4/7,350.88,370.9999,344.79,357.86,359.84,-0.024899956,0.019892841,0.02289711
MSFT|2025-04-08,MSFT,2025/4/8,368.255,373.65,350.25,354.56,357.86,0.029047672,-0.037188904,0.032304165
MSFT|2025-04-09,MSFT,2025/4/9,353.535,393.225,353.1,390.49,354.56,-0.002890907,0.104529962,0.043546529
MSFT|2025-04-10,MSFT,2025/4/10,382.06,383.9,367.8,381.35,390.49,-0.021588261,-0.001858347,0.013696295
MSFT|2025-04-11,MSFT,2025/4/11,380.635,390.05,378.89,388.45,381.35,-0.001874918,0.02053148,0.009337543
MSFT|2025-04-14,MSFT,2025/4/14,393.22,394.65,384.21,387.81,388.45,0.012279573,-0.013758202,0.012871024
MSFT|2025-04-15,MSFT,2025/4/15,388.505,391.89,384.1599,385.73,387.81,0.001792115,-0.007142765,0.003932375
MSFT|2025-04-16,MSFT,2025/4/16,380.67,381.61,368,371.61,385.73,-0.013117984,-0.023800142,0.017390847
MSFT|2025-04-17,MSFT,2025/4/17,373.745,374.3215,366.89,367.78,371.61,0.005745271,-0.01596008,0.009831194
